village_code,province_code,province_name,city_code,city_name,district_code,district_name,village_name,postal_code
32.03.31.2005,32,JAWA BARAT,32.03,KAB. CIANJUR,32.03.31,HAURWANGI,MEKARWANGI,43286
32.03.31.2006,32,JAWA BARAT,32.03,KAB. CIANJUR,32.03.31,HAURWANGI,KERTASARI,43286
32.03.31.2007,32,JAWA BARAT,32.03,KAB. CIANJUR,32.03.31,HAURWANGI,CIPEUYEUM,43286
32.03.31.2008,32,JAWA BARAT,32.03,KAB. CIANJUR,32.03.31,HAURWANGI,KERTAMUKTI,43286
32.03.32.2001,32,JAWA BARAT,32.03,KAB. CIANJUR,32.03.32,PASIRKUDA,SIMPANG,43279
32.03.32.2002,32,JAWA BARAT,32.03,KAB. CIANJUR,32.03.32,PASIRKUDA,KALIBARU,43279
32.03.32.2003,32,JAWA BARAT,32.03,KAB. CIANJUR,32.03.32,PASIRKUDA,PUSAKAJAYA,43279
32.03.32.2004,32,JAWA BARAT,32.03,KAB. CIANJUR,32.03.32,PASIRKUDA,KUBANG,43279
32.03.32.2005,32,JAWA BARAT,32.03,KAB. CIANJUR,32.03.32,PASIRKUDA,GIRIMUKTI,43279
32.03.32.2006,32,JAWA BARAT,32.03,KAB. CIANJUR,32.03.32,PASIRKUDA,KARANGJAYA,43279
32.03.32.2007,32,JAWA BARAT,32.03,KAB. CIANJUR,32.03.32,PASIRKUDA,MEKARMULYA,43279
32.03.32.2008,32,JAWA BARAT,32.03,KAB. CIANJUR,32.03.32,PASIRKUDA,GIRIJAYA,43279
32.03.32.2009,32,JAWA BARAT,32.03,KAB. CIANJUR,32.03.32,PASIRKUDA,PADAMULYA,43279
32.04.05.2001,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.05,CILEUNYI,CILEUNYI KULON,40393
32.04.05.2002,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.05,CILEUNYI,CILEUNYI WETAN,40393
32.04.05.2003,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.05,CILEUNYI,CIMEKAR,40393
32.04.05.2004,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.05,CILEUNYI,CINUNUK,40393
32.04.05.2005,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.05,CILEUNYI,CIBIRU HILIR,40393
32.04.05.2006,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.05,CILEUNYI,CIBIRU WETAN,40393
32.04.06.1001,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.06,CIMENYAN,PADASUKA,40191
32.04.06.1002,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.06,CIMENYAN,CIBEUNYING,40191
32.04.06.2003,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.06,CIMENYAN,CIMENYAN,40197
32.04.06.2004,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.06,CIMENYAN,MANDALAMEKAR,40193
32.04.06.2005,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.06,CIMENYAN,CIKADUT,40191
32.04.06.2006,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.06,CIMENYAN,CIBURIAL,40198
32.04.06.2007,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.06,CIMENYAN,SINDANGLAYA,40195
32.04.06.2008,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.06,CIMENYAN,MEKARSALUYU,40198
32.04.06.2009,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.06,CIMENYAN,MEKARMANIK,40196
32.04.07.2001,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.07,CILENGKRANG,JATIENDAH,40392
32.04.07.2002,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.07,CILENGKRANG,CILENGKRANG,40392
32.04.07.2003,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.07,CILENGKRANG,CIPANJALU,40392
32.04.07.2004,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.07,CILENGKRANG,MELATIWANGI,40392
32.04.07.2005,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.07,CILENGKRANG,CIPOREAT,40392
32.04.07.2006,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.07,CILENGKRANG,GIRIMEKAR,40392
32.04.08.2001,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.08,BOJONGSOANG,LENGKONG,40354
32.04.08.2002,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.08,BOJONGSOANG,BOJONGSOANG,40354
32.04.08.2003,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.08,BOJONGSOANG,BUAHBATU,40354
32.04.08.2004,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.08,BOJONGSOANG,CIPAGALO,40354
32.04.08.2005,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.08,BOJONGSOANG,BOJONGSARI,40354
32.04.08.2006,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.08,BOJONGSOANG,TEGALLUAR,40354
32.04.09.1004,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.09,MARGAHAYU,SULAIMAN,40229
32.04.09.2001,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.09,MARGAHAYU,MARGAHAYU TENGAH,40225
32.04.09.2002,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.09,MARGAHAYU,MAGAHAYU SELATAN,40225
32.04.09.2003,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.09,MARGAHAYU,SUKAMENAK,40227
32.04.09.2005,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.09,MARGAHAYU,SAYATI,40228
32.04.10.2001,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.10,MARGAASIH,MARGAASIH,40215
32.04.10.2002,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.10,MARGAASIH,LAGADAR,40215
32.04.10.2003,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.10,MARGAASIH,NANJUNG,40215
32.04.10.2004,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.10,MARGAASIH,MEKARRAHAYU,40219
32.04.10.2005,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.10,MARGAASIH,RAHAYU,40215
32.04.10.2006,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.10,MARGAASIH,CIGONDEWAH HILIR,40215
32.04.11.2001,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.11,KATAPANG,SANGKANHURIP,40355
32.04.11.2002,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.11,KATAPANG,KATAPANG,40355
32.04.11.2004,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.11,KATAPANG,GANDASARI,40355
32.04.11.2006,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.11,KATAPANG,SUKAMUKTI,40355
32.04.11.2007,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.11,KATAPANG,CILAMPENI,40355
32.04.11.2008,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.11,KATAPANG,PANGAUBAN,40355
32.04.11.2009,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.11,KATAPANG,BANYUSARI,40355
32.04.12.1001,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.12,DAYEUHKOLOT,PASAWAHAN,40353
32.04.12.2002,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.12,DAYEUHKOLOT,DAYEUHKOLOT,40353
32.04.12.2003,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.12,DAYEUHKOLOT,CANGKUANG WETAN,40353
32.04.12.2004,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.12,DAYEUHKOLOT,CANGKUANG KULON,40353
32.04.12.2005,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.12,DAYEUHKOLOT,SUKAPURA,40353
32.04.12.2006,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.12,DAYEUHKOLOT,CITEUREUP,40353
32.04.13.2001,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.13,BANJARAN,KAMASAN,40377
32.04.13.2002,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.13,BANJARAN,BANJARAN WETAN,40377
32.04.13.2003,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.13,BANJARAN,BANJARAN KULON,40377
32.04.13.2005,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.13,BANJARAN,CIAPUS,40377
32.04.13.2006,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.13,BANJARAN,SINDANGPANON,40377
32.04.13.2007,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.13,BANJARAN,KIANGROKE,40377
32.04.13.2008,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.13,BANJARAN,TARAJUSARI,40377
32.04.13.2012,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.13,BANJARAN,MEKARJAYA,40377
32.04.13.2013,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.13,BANJARAN,MARGAHURIP,40377
32.04.13.2016,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.13,BANJARAN,NEGLASARI,40377
32.04.13.2018,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.13,BANJARAN,PASIRMULYA,40377
32.04.14.2001,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.14,PAMEUNGPEUK,SUKASARI,40376
32.04.14.2002,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.14,PAMEUNGPEUK,BOJONGMANGGU,40376
32.04.14.2003,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.14,PAMEUNGPEUK,RANCATUNGKU,40376
32.04.14.2004,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.14,PAMEUNGPEUK,BOJONGKUNCI,40376
32.04.14.2005,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.14,PAMEUNGPEUK,RANCAMULYA,40376
32.04.14.2006,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.14,PAMEUNGPEUK,LANGONSARI,40376
32.04.15.2001,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.15,PANGALENGAN,PANGALENGAN,40378
32.04.15.2002,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.15,PANGALENGAN,MARGALUYU,40378
32.04.15.2003,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.15,PANGALENGAN,WARNASARI,40378
32.04.15.2004,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.15,PANGALENGAN,SUKAMANAH,40378
32.04.15.2005,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.15,PANGALENGAN,LAMAJANG,40378
32.04.15.2006,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.15,PANGALENGAN,MARGAMUKTI,40378
32.04.15.2007,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.15,PANGALENGAN,MARGAMULYA,40378
32.04.15.2008,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.15,PANGALENGAN,BANJARSARI,40378
32.04.15.2009,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.15,PANGALENGAN,SUKALUYU,40378
32.04.15.2010,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.15,PANGALENGAN,TRIBAKTIMULYA,40378
32.04.15.2011,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.15,PANGALENGAN,PULOSARI,40378
32.04.15.2012,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.15,PANGALENGAN,WANASUKA,40378
32.04.15.2013,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.15,PANGALENGAN,MARGAMEKAR,40378
32.04.16.2001,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.16,ARJASARI,ARJASARI,40379
32.04.16.2002,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.16,ARJASARI,LEBAKWANGI,40379
32.04.16.2003,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.16,ARJASARI,BATUKARUT,40379
32.04.16.2004,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.16,ARJASARI,ANCOLMEKAR,40379
32.04.16.2005,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.16,ARJASARI,BAROS,40379
32.04.16.2006,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.16,ARJASARI,MANGUNJAYA,40379
32.04.16.2007,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.16,ARJASARI,MEKARJAYA,40379
32.04.16.2008,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.16,ARJASARI,PINGGIRSARI,40379
32.04.16.2009,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.16,ARJASARI,PATROLSARI,40379
32.04.16.2010,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.16,ARJASARI,RANCAKOLE,40379
32.04.16.2011,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.16,ARJASARI,WARGALUYU,40379
32.04.17.2001,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.17,CIMAUNG,CIMAUNG,40374
32.04.17.2002,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.17,CIMAUNG,JAGABAYA,40374
32.04.17.2003,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.17,CIMAUNG,PASIRHUNI,40374
32.04.17.2004,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.17,CIMAUNG,CAMPAKAMULYA,40374
32.04.17.2005,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.17,CIMAUNG,CIPINANG,40374
32.04.17.2006,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.17,CIMAUNG,MEKARSARI,40374
32.04.17.2007,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.17,CIMAUNG,SUKAMAJU,40374
32.04.17.2008,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.17,CIMAUNG,CIKALONG,40374
32.04.17.2009,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.17,CIMAUNG,MALASARI,40374
32.04.17.2010,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.17,CIMAUNG,WARJABAKTI,40374
32.04.25.2001,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.25,CICALENGKA,CICALENGKA KULON,40395
32.04.25.2002,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.25,CICALENGKA,CICALENGKA WETAN,40395
32.04.25.2003,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.25,CICALENGKA,BABAKAN PEUTEUY,40395
32.04.25.2004,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.25,CICALENGKA,CIKUYA,40395
32.04.25.2005,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.25,CICALENGKA,DAMPIT,40395
32.04.25.2006,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.25,CICALENGKA,MARGAASIH,40395
32.04.25.2007,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.25,CICALENGKA,NARAWITA,40395
32.04.25.2008,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.25,CICALENGKA,PANENJOAN,40395
32.04.25.2009,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.25,CICALENGKA,TANJUNGWANGI,40395
32.04.25.2010,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.25,CICALENGKA,TENJOLAYA,40395
32.04.25.2011,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.25,CICALENGKA,WALUYA,40395
32.04.25.2012,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.25,CICALENGKA,NAGROG,40395
32.04.26.2001,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.26,NAGREG,NAGREG,40397
32.04.26.2002,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.26,NAGREG,BOJONG,40397
32.04.26.2003,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.26,NAGREG,CIARO,40397
32.04.26.2004,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.26,NAGREG,CIHERANG,40397
32.04.26.2005,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.26,NAGREG,CITAMAN,40397
32.04.26.2006,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.26,NAGREG,MANDALAWANGI,40397
32.04.26.2007,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.26,NAGREG,NAGREG KENDAN,40397
32.04.26.2008,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.26,NAGREG,GANJAR SABAR,40397
32.04.27.2001,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.27,CIKANCUNG,MANDALASARI,40396
32.04.27.2002,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.27,CIKANCUNG,CIKANCUNG,40396
32.04.27.2003,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.27,CIKANCUNG,CIKASUNGKA,40396
32.04.27.2004,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.27,CIKANCUNG,CIHANYIR,40396
32.04.27.2005,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.27,CIKANCUNG,CILULUK,40396
32.04.27.2006,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.27,CIKANCUNG,HEGARMANAH,40396
32.04.27.2007,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.27,CIKANCUNG,MEKARLAKSANA,40396
32.04.27.2008,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.27,CIKANCUNG,TANJUNGLAYA,40396
32.04.27.2009,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.27,CIKANCUNG,SRIRAHAYU,40396
32.04.28.1014,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.28,RANCAEKEK,RANCAEKEK KENCANA,40394
32.04.28.2001,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.28,RANCAEKEK,RANCAEKEK WETAN,40394
32.04.28.2002,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.28,RANCAEKEK,RANCAEKEK KULON,40394
32.04.28.2003,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.28,RANCAEKEK,BOJONGSALAM,40394
32.04.28.2004,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.28,RANCAEKEK,BOJONGLOA,40394
32.04.28.2005,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.28,RANCAEKEK,JELEGONG,40394
32.04.28.2006,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.28,RANCAEKEK,LINGGAR,40394
32.04.28.2007,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.28,RANCAEKEK,CANGKUANG,40394
32.04.28.2008,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.28,RANCAEKEK,HAURPUGUR,40394
32.04.28.2009,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.28,RANCAEKEK,SUKAMANAH,40394
32.04.28.2010,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.28,RANCAEKEK,SUKAMULYA,40394
32.04.28.2011,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.28,RANCAEKEK,TEGAL SUMEDANG,40394
32.04.28.2012,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.28,RANCAEKEK,SANGIANG,40394
32.04.28.2013,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.28,RANCAEKEK,NANJUNG MEKAR,40394
32.04.29.2001,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.29,CIPARAY,CIPARAY,40381
32.04.29.2002,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.29,CIPARAY,GUNUNGLEUTIK,40381
32.04.29.2003,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.29,CIPARAY,MEKARSARI,40381
32.04.29.2004,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.29,CIPARAY,CIKONENG,40381
32.04.29.2005,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.29,CIPARAY,CIHEULANG,40381
32.04.29.2006,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.29,CIPARAY,PAKUTANDANG,40381
32.04.29.2007,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.29,CIPARAY,SUMBERSARI,40381
32.04.29.2008,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.29,CIPARAY,MANGUNHARJA,40381
32.04.29.2009,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.29,CIPARAY,SAGARACIPTA,40381
32.04.29.2010,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.29,CIPARAY,SARIMAHI,40381
32.04.29.2011,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.29,CIPARAY,SERANGMEKAR,40381
32.04.29.2012,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.29,CIPARAY,BABAKAN,40381
32.04.29.2013,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.29,CIPARAY,BUMIWANGI,40381
32.04.29.2014,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.29,CIPARAY,MEKARLAKSANA,40381
32.04.30.2001,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.30,PACET,CIPEUJEUH,40385
32.04.30.2002,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.30,PACET,CIKITU,40385
32.04.30.2003,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.30,PACET,CANANGGELA,40385
32.04.30.2004,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.30,PACET,MARUYUNG,40385
32.04.30.2005,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.30,PACET,SUKARAME,40385
32.04.30.2006,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.30,PACET,NAGRAK,40385
32.04.30.2007,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.30,PACET,CIKAWAO,40385
32.04.30.2008,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.30,PACET,MEKARJAYA,40385
32.04.30.2009,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.30,PACET,PANGAUBAN,40385
32.04.30.2010,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.30,PACET,MANDALAHAJI,40385
32.04.30.2011,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.30,PACET,GIRIMULYA,40385
32.04.30.2012,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.30,PACET,TANJUNGWANGI,40385
32.04.30.2013,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.30,PACET,MEKARSARI,40385
32.04.31.2001,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.31,KERTASARI,SUKAPURA,40386
32.04.31.2002,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.31,KERTASARI,CIBEUREUM,40386
32.04.31.2003,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.31,KERTASARI,SANTOSA,40386
32.04.31.2004,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.31,KERTASARI,TARUMAJAYA,40386
32.04.31.2005,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.31,KERTASARI,NEGLAWANGI,40386
32.04.31.2006,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.31,KERTASARI,CIHAWUK,40386
32.04.31.2007,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.31,KERTASARI,CIKEMBANG,40386
32.04.31.2008,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.31,KERTASARI,RESMI TINGAL,40386
32.04.32.1001,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.32,BALEENDAH,BALEENDAH,40375
32.04.32.1002,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.32,BALEENDAH,ANDIR,40375
32.04.32.1003,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.32,BALEENDAH,MANGGAHANG,40375
32.04.32.1004,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.32,BALEENDAH,JELEKONG,40375
32.04.32.1008,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.32,BALEENDAH,WARGAMEKAR,40375
32.04.32.2005,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.32,BALEENDAH,BOJONGMALAKA,40375
32.04.32.2006,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.32,BALEENDAH,RANCAMANYAR,40375
32.04.32.2007,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.32,BALEENDAH,MALAKASARI,40375
32.04.33.2001,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.33,MAJALAYA,MAJALAYA,40382
32.04.33.2002,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.33,MAJALAYA,WANGISAGARA,40382
32.04.33.2003,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.33,MAJALAYA,BIRU,40382
32.04.33.2004,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.33,MAJALAYA,PADAMULYA,40382
32.04.33.2005,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.33,MAJALAYA,BOJONG,40382
32.04.33.2006,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.33,MAJALAYA,MAJASETRA,40382
32.04.33.2007,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.33,MAJALAYA,MAJAKERTA,40382
32.04.33.2008,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.33,MAJALAYA,SUKAMAJU,40382
32.04.33.2009,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.33,MAJALAYA,PADAULUN,40382
32.04.33.2010,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.33,MAJALAYA,NEGLASARI,40382
32.04.33.2011,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.33,MAJALAYA,SUKAMUKTI,40382
32.04.34.2001,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.34,SOLOKANJERUK,RANCAKASUMBA,40387
32.04.34.2002,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.34,SOLOKANJERUK,SOLOKANJERUK,40387
32.04.34.2003,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.34,SOLOKANJERUK,CIBODAS,40387
32.04.34.2004,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.34,SOLOKANJERUK,PANYADAP,40387
32.04.34.2005,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.34,SOLOKANJERUK,BOJONGEMAS,40387
32.04.34.2006,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.34,SOLOKANJERUK,PADAMUKTI,40387
32.04.34.2007,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.34,SOLOKANJERUK,LANGENSARI,40387
32.04.35.2001,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.35,PASEH,CIGENTUR,40383
32.04.35.2002,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.35,PASEH,CIPEDES,40383
32.04.35.2003,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.35,PASEH,LOA,40383
32.04.35.2004,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.35,PASEH,CIJAGRA,40383
32.04.35.2005,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.35,PASEH,CIPAKU,40383
32.04.35.2006,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.35,PASEH,SINDANGSARI,40383
32.04.35.2007,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.35,PASEH,DRAWATI,40383
32.04.35.2008,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.35,PASEH,SUKAMANAH,40383
32.04.35.2009,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.35,PASEH,SUKAMANTRI,40383
32.04.35.2010,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.35,PASEH,KARANGTUNGGAL,40383
