village_code,province_code,province_name,city_code,city_name,district_code,district_name,village_name,postal_code,postal_code_candidate,candidate_status,candidate_sources,postal_code_diskominfo,postal_code_open_data_jabar,postal_code_kodepos_dev,postal_candidates,verification_status,confidence,review_required,selected_reason,administrative_resolution_applied,former_village_code,source_village_codes,source_ids,source_rows,snapshot
32.12.27.2001,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.27,SUKAGUMIWANG,CIBEBER,,45275,corroborated_by_two_sources,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api,45275,45274,45275,45274;45275,corroborated_candidate,medium,yes,Kodepos.dev corroborates Diskominfo; candidate is not accepted as final.,no,,diskominfo:32.12.27.2001;open_data_jabar:32.12.27.2001;kodepos_dev:32.12.27.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4217;open_data_jabar:22031;kodepos_dev:4217,2026-08-11
32.12.27.2002,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.27,SUKAGUMIWANG,BONDAN,,45275,corroborated_by_two_sources,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api,45275,45274,45275,45274;45275,corroborated_candidate,medium,yes,Kodepos.dev corroborates Diskominfo; candidate is not accepted as final.,no,,diskominfo:32.12.27.2002;open_data_jabar:32.12.27.2002;kodepos_dev:32.12.27.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4218;open_data_jabar:22032;kodepos_dev:4218,2026-08-11
32.12.27.2003,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.27,SUKAGUMIWANG,GUNUNGSARI,,45275,corroborated_by_two_sources,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api,45275,45274,45275,45274;45275,corroborated_candidate,medium,yes,Kodepos.dev corroborates Diskominfo; candidate is not accepted as final.,no,,diskominfo:32.12.27.2003;open_data_jabar:32.12.27.2003;kodepos_dev:32.12.27.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4219;open_data_jabar:22033;kodepos_dev:4219,2026-08-11
32.12.27.2004,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.27,SUKAGUMIWANG,SUKAGUMIWANG,,45275,corroborated_by_two_sources,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api,45275,45274,45275,45274;45275,corroborated_candidate,medium,yes,Kodepos.dev corroborates Diskominfo; candidate is not accepted as final.,no,,diskominfo:32.12.27.2004;open_data_jabar:32.12.27.2004;kodepos_dev:32.12.27.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4220;open_data_jabar:22034;kodepos_dev:4220,2026-08-11
32.12.27.2005,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.27,SUKAGUMIWANG,TERSANA,,45275,corroborated_by_two_sources,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api,45275,45274,45275,45274;45275,corroborated_candidate,medium,yes,Kodepos.dev corroborates Diskominfo; candidate is not accepted as final.,no,,diskominfo:32.12.27.2005;open_data_jabar:32.12.27.2005;kodepos_dev:32.12.27.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4221;open_data_jabar:22035;kodepos_dev:4221,2026-08-11
32.12.27.2006,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.27,SUKAGUMIWANG,CADANG PINGGAN,,45275,corroborated_by_two_sources,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api,45275,45274,45275,45274;45275,corroborated_candidate,medium,yes,Kodepos.dev corroborates Diskominfo; candidate is not accepted as final.,no,,diskominfo:32.12.27.2006;open_data_jabar:32.12.27.2006;kodepos_dev:32.12.27.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4222;open_data_jabar:22037;kodepos_dev:4222,2026-08-11
32.12.27.2007,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.27,SUKAGUMIWANG,GEDANGAN,,45275,corroborated_by_two_sources,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api,45275,45274,45275,45274;45275,corroborated_candidate,medium,yes,Kodepos.dev corroborates Diskominfo; candidate is not accepted as final.,no,,diskominfo:32.12.27.2007;open_data_jabar:32.12.27.2007;kodepos_dev:32.12.27.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4223;open_data_jabar:22038;kodepos_dev:4223,2026-08-11
32.12.28.2001,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.28,KEDOKAN BUNDER,CANGKINGAN,,,,,45286,45283,45280,45280;45283;45286,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.28.2001;open_data_jabar:32.12.28.2001;kodepos_dev:32.12.28.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4224;open_data_jabar:22039;kodepos_dev:4224,2026-08-11
32.12.28.2002,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.28,KEDOKAN BUNDER,JAYAWINANGUN,,,,,45286,45283,45280,45280;45283;45286,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.28.2002;open_data_jabar:32.12.28.2002;kodepos_dev:32.12.28.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4225;open_data_jabar:22040;kodepos_dev:4225,2026-08-11
32.12.28.2003,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.28,KEDOKAN BUNDER,KEDOKAN AGUNG,,,,,45286,45283,45280,45280;45283;45286,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.28.2003;open_data_jabar:32.12.28.2003;kodepos_dev:32.12.28.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4226;open_data_jabar:22041;kodepos_dev:4226,2026-08-11
32.12.28.2004,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.28,KEDOKAN BUNDER,KEDOKANBUNDER,,,,,45286,45283,45280,45280;45283;45286,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.28.2004;open_data_jabar:32.12.28.2004;kodepos_dev:32.12.28.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4227;open_data_jabar:22042;kodepos_dev:4227,2026-08-11
32.12.28.2005,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.28,KEDOKAN BUNDER,KEDOKANBUNDERWETAN,,,,,45286,45283,45280,45280;45283;45286,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.28.2005;open_data_jabar:32.12.28.2005;kodepos_dev:32.12.28.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4228;open_data_jabar:22043;kodepos_dev:4228,2026-08-11
32.12.28.2006,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.28,KEDOKAN BUNDER,KAPLONGAN,,,,,45286,45283,45280,45280;45283;45286,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.28.2006;open_data_jabar:32.12.28.2006;kodepos_dev:32.12.28.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4229;open_data_jabar:22044;kodepos_dev:4229,2026-08-11
32.12.28.2007,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.28,KEDOKAN BUNDER,JAYALAKSANA,,,,,45286,45283,45280,45280;45283;45286,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.28.2007;open_data_jabar:32.12.28.2007;kodepos_dev:32.12.28.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4230;open_data_jabar:22045;kodepos_dev:4230,2026-08-11
32.12.29.2001,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.29,PASEKAN,BRONDONG,,45219,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,45233,45219,45219,45219;45233,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.12.29.2001;open_data_jabar:32.12.29.2001;kodepos_dev:32.12.29.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4231;open_data_jabar:22046;kodepos_dev:4231,2026-08-11
32.12.29.2002,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.29,PASEKAN,PABEAN ILIR,,45219,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,45234,45219,45219,45219;45234,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.12.29.2002;open_data_jabar:32.12.29.2002;kodepos_dev:32.12.29.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4232;open_data_jabar:22048;kodepos_dev:4232,2026-08-11
32.12.29.2003,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.29,PASEKAN,PAGIRIKAN,,45227,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,45231,45227,45227,45227;45231,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.12.29.2003;open_data_jabar:32.12.29.2003;kodepos_dev:32.12.29.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4233;open_data_jabar:22049;kodepos_dev:4233,2026-08-11
32.12.29.2004,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.29,PASEKAN,PASEKAN,,45228,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,45232,45228,45228,45228;45232,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.12.29.2004;open_data_jabar:32.12.29.2004;kodepos_dev:32.12.29.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4234;open_data_jabar:22050;kodepos_dev:4234,2026-08-11
32.12.29.2005,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.29,PASEKAN,KARANGANYAR,,45213,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,45236,45213,45213,45213;45236,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.12.29.2005;open_data_jabar:32.12.29.2005;kodepos_dev:32.12.29.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4235;open_data_jabar:22051;kodepos_dev:4235,2026-08-11
32.12.29.2006,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.29,PASEKAN,TOTORAN,,45229,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,45235,45229,45229,45229;45235,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.12.29.2006;open_data_jabar:32.12.29.2006;kodepos_dev:32.12.29.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4236;open_data_jabar:22052;kodepos_dev:4236,2026-08-11
32.12.30.2001,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.30,TUKDANA,BODAS,,,,,45276,45272,45270,45270;45272;45276,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.30.2001;open_data_jabar:32.12.30.2001;kodepos_dev:32.12.30.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4237;open_data_jabar:22053;kodepos_dev:4237,2026-08-11
32.12.30.2002,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.30,TUKDANA,GADEL,,,,,45276,45272,45270,45270;45272;45276,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.30.2002;open_data_jabar:32.12.30.2002;kodepos_dev:32.12.30.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4238;open_data_jabar:22054;kodepos_dev:4238,2026-08-11
32.12.30.2003,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.30,TUKDANA,RANCAJAWAT,,,,,45276,45272,45270,45270;45272;45276,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.30.2003;open_data_jabar:32.12.30.2003;kodepos_dev:32.12.30.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4239;open_data_jabar:22055;kodepos_dev:4239,2026-08-11
32.12.30.2004,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.30,TUKDANA,KERTICALA,,,,,45276,45272,45270,45270;45272;45276,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.30.2004;open_data_jabar:32.12.30.2004;kodepos_dev:32.12.30.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4240;open_data_jabar:22056;kodepos_dev:4240,2026-08-11
32.12.30.2005,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.30,TUKDANA,CANGKO,,,,,45276,45272,45270,45270;45272;45276,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.30.2005;open_data_jabar:32.12.30.2005;kodepos_dev:32.12.30.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4241;open_data_jabar:22057;kodepos_dev:4241,2026-08-11
32.12.30.2006,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.30,TUKDANA,KARANGKERTA,,,,,45276,45272,45270,45270;45272;45276,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.30.2006;open_data_jabar:32.12.30.2006;kodepos_dev:32.12.30.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4242;open_data_jabar:22059;kodepos_dev:4242,2026-08-11
32.12.30.2007,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.30,TUKDANA,SUKAMULYA,,,,,45276,45272,45270,45270;45272;45276,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.30.2007;open_data_jabar:32.12.30.2007;kodepos_dev:32.12.30.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4243;open_data_jabar:22060;kodepos_dev:4243,2026-08-11
32.12.30.2008,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.30,TUKDANA,MEKARSARI,,,,,45276,45272,45270,45270;45272;45276,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.30.2008;open_data_jabar:32.12.30.2008;kodepos_dev:32.12.30.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4244;open_data_jabar:22061;kodepos_dev:4244,2026-08-11
32.12.30.2009,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.30,TUKDANA,LAJER,,,,,45276,45272,45270,45270;45272;45276,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.30.2009;open_data_jabar:32.12.30.2009;kodepos_dev:32.12.30.2009,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4245;open_data_jabar:22062;kodepos_dev:4245,2026-08-11
32.12.30.2010,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.30,TUKDANA,TUKDANA,,,,,45276,45272,45270,45270;45272;45276,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.30.2010;open_data_jabar:32.12.30.2010;kodepos_dev:32.12.30.2010,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4246;open_data_jabar:22063;kodepos_dev:4246,2026-08-11
32.12.30.2011,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.30,TUKDANA,SUKADANA,,,,,45276,45272,45270,45270;45272;45276,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.30.2011;open_data_jabar:32.12.30.2011;kodepos_dev:32.12.30.2011,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4247;open_data_jabar:22064;kodepos_dev:4247,2026-08-11
32.12.30.2012,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.30,TUKDANA,PAGEDANGAN,,,,,45276,45272,45270,45270;45272;45276,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.30.2012;open_data_jabar:32.12.30.2012;kodepos_dev:32.12.30.2012,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4248;open_data_jabar:22065;kodepos_dev:4248,2026-08-11
32.12.30.2013,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.30,TUKDANA,SUKAPERNA,,,,,45276,45272,45270,45270;45272;45276,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.30.2013;open_data_jabar:32.12.30.2013;kodepos_dev:32.12.30.2013,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4249;open_data_jabar:22066;kodepos_dev:4249,2026-08-11
32.12.31.2001,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.31,PATROL,LIMPAS,,45257,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,45258,45257,45257,45257;45258,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.12.31.2001;open_data_jabar:32.12.31.2001;kodepos_dev:32.12.31.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4250;open_data_jabar:22067;kodepos_dev:4250,2026-08-11
32.12.31.2002,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.31,PATROL,MEKARSARI,,45257,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,45258,45257,45257,45257;45258,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.12.31.2002;open_data_jabar:32.12.31.2002;kodepos_dev:32.12.31.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4251;open_data_jabar:22068;kodepos_dev:4251,2026-08-11
32.12.31.2003,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.31,PATROL,PATROL BARU,,45257,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,45258,45257,45257,45257;45258,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.12.31.2003;open_data_jabar:32.12.31.2003;kodepos_dev:32.12.31.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4252;open_data_jabar:22070;kodepos_dev:4252,2026-08-11
32.12.31.2004,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.31,PATROL,PATROL LOR,,45257,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,45258,45257,45257,45257;45258,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.12.31.2004;open_data_jabar:32.12.31.2004;kodepos_dev:32.12.31.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4253;open_data_jabar:22071;kodepos_dev:4253,2026-08-11
32.12.31.2005,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.31,PATROL,PATROL,,45257,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,45258,45257,45257,45257;45258,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.12.31.2005;open_data_jabar:32.12.31.2005;kodepos_dev:32.12.31.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4254;open_data_jabar:22072;kodepos_dev:4254,2026-08-11
32.12.31.2006,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.31,PATROL,BUGEL,,45257,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,45258,45257,45257,45257;45258,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.12.31.2006;open_data_jabar:32.12.31.2006;kodepos_dev:32.12.31.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4255;open_data_jabar:22073;kodepos_dev:4255,2026-08-11
