village_code,province_code,province_name,city_code,city_name,district_code,district_name,village_name,postal_code,postal_code_candidate,candidate_status,candidate_sources,postal_code_diskominfo,postal_code_open_data_jabar,postal_code_kodepos_dev,postal_candidates,verification_status,confidence,review_required,selected_reason,administrative_resolution_applied,former_village_code,source_village_codes,source_ids,source_rows,snapshot,unresolved_pattern,district_cluster_id,district_cluster_size,triplet_cluster_id,triplet_cluster_size,review_priority
32.07.37.2005,32,JAWA BARAT,32.07,KAB. CIAMIS,32.07.37,BANJARANYAR,KALIJAYA,,,,,46283,,46384,46283;46384,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.07.37.2005;open_data_jabar:32.07.37.2005;kodepos_dev:32.07.37.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2515;open_data_jabar:20141;kodepos_dev:2515,2026-08-11,open_data_jabar_missing_api_diskominfo_different,DIST-8A10DCEBAD2D,10,TRIP-A2DD5BB38B5B,10,highest
32.07.37.2006,32,JAWA BARAT,32.07,KAB. CIAMIS,32.07.37,BANJARANYAR,SINDANGRASA,,,,,46283,,46384,46283;46384,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.07.37.2006;open_data_jabar:32.07.37.2006;kodepos_dev:32.07.37.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2516;open_data_jabar:20142;kodepos_dev:2516,2026-08-11,open_data_jabar_missing_api_diskominfo_different,DIST-8A10DCEBAD2D,10,TRIP-A2DD5BB38B5B,10,highest
32.07.37.2007,32,JAWA BARAT,32.07,KAB. CIAMIS,32.07.37,BANJARANYAR,CIKASO,,,,,46283,,46384,46283;46384,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.07.37.2007;open_data_jabar:32.07.37.2007;kodepos_dev:32.07.37.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2517;open_data_jabar:20143;kodepos_dev:2517,2026-08-11,open_data_jabar_missing_api_diskominfo_different,DIST-8A10DCEBAD2D,10,TRIP-A2DD5BB38B5B,10,highest
32.07.37.2008,32,JAWA BARAT,32.07,KAB. CIAMIS,32.07.37,BANJARANYAR,CIKUPA,,,,,46283,,46384,46283;46384,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.07.37.2008;open_data_jabar:32.07.37.2008;kodepos_dev:32.07.37.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2518;open_data_jabar:20144;kodepos_dev:2518,2026-08-11,open_data_jabar_missing_api_diskominfo_different,DIST-8A10DCEBAD2D,10,TRIP-A2DD5BB38B5B,10,highest
32.07.37.2009,32,JAWA BARAT,32.07,KAB. CIAMIS,32.07.37,BANJARANYAR,KARYAMUKTI,,,,,46283,,46384,46283;46384,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.07.37.2009;open_data_jabar:32.07.37.2009;kodepos_dev:32.07.37.2009,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2519;open_data_jabar:20145;kodepos_dev:2519,2026-08-11,open_data_jabar_missing_api_diskominfo_different,DIST-8A10DCEBAD2D,10,TRIP-A2DD5BB38B5B,10,highest
32.07.37.2010,32,JAWA BARAT,32.07,KAB. CIAMIS,32.07.37,BANJARANYAR,TANJUNGSARI,,,,,46283,,46384,46283;46384,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.07.37.2010;open_data_jabar:32.07.37.2010;kodepos_dev:32.07.37.2010,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2520;open_data_jabar:20146;kodepos_dev:2520,2026-08-11,open_data_jabar_missing_api_diskominfo_different,DIST-8A10DCEBAD2D,10,TRIP-A2DD5BB38B5B,10,highest
32.10.24.2001,32,JAWA BARAT,32.10,KAB. MAJALENGKA,32.10.24,KASOKANDEL,JATISAWIT,,,,,45477,45453,45451,45451;45453;45477,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.10.24.2001;open_data_jabar:32.10.24.2001;kodepos_dev:32.10.24.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3636;open_data_jabar:21386;kodepos_dev:3636,2026-08-11,all_three_different,DIST-F78F139CEDDC,10,TRIP-E1B2DDFEDD1B,10,high
32.10.24.2002,32,JAWA BARAT,32.10,KAB. MAJALENGKA,32.10.24,KASOKANDEL,LEUWIKIDANG,,,,,45477,45453,45451,45451;45453;45477,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.10.24.2002;open_data_jabar:32.10.24.2002;kodepos_dev:32.10.24.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3637;open_data_jabar:21387;kodepos_dev:3637,2026-08-11,all_three_different,DIST-F78F139CEDDC,10,TRIP-E1B2DDFEDD1B,10,high
32.10.24.2003,32,JAWA BARAT,32.10,KAB. MAJALENGKA,32.10.24,KASOKANDEL,RANJI KULON,,,,,45477,45453,45451,45451;45453;45477,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.10.24.2003;open_data_jabar:32.10.24.2003;kodepos_dev:32.10.24.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3638;open_data_jabar:21388;kodepos_dev:3638,2026-08-11,all_three_different,DIST-F78F139CEDDC,10,TRIP-E1B2DDFEDD1B,10,high
32.10.24.2004,32,JAWA BARAT,32.10,KAB. MAJALENGKA,32.10.24,KASOKANDEL,RANJI WETAN,,,,,45477,45453,45451,45451;45453;45477,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.10.24.2004;open_data_jabar:32.10.24.2004;kodepos_dev:32.10.24.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3639;open_data_jabar:21389;kodepos_dev:3639,2026-08-11,all_three_different,DIST-F78F139CEDDC,10,TRIP-E1B2DDFEDD1B,10,high
32.10.24.2005,32,JAWA BARAT,32.10,KAB. MAJALENGKA,32.10.24,KASOKANDEL,GUNUNGSARI,,,,,45477,45453,45451,45451;45453;45477,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.10.24.2005;open_data_jabar:32.10.24.2005;kodepos_dev:32.10.24.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3640;open_data_jabar:21390;kodepos_dev:3640,2026-08-11,all_three_different,DIST-F78F139CEDDC,10,TRIP-E1B2DDFEDD1B,10,high
32.10.24.2006,32,JAWA BARAT,32.10,KAB. MAJALENGKA,32.10.24,KASOKANDEL,KASOKANDEL,,,,,45477,45453,45451,45451;45453;45477,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.10.24.2006;open_data_jabar:32.10.24.2006;kodepos_dev:32.10.24.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3641;open_data_jabar:21391;kodepos_dev:3641,2026-08-11,all_three_different,DIST-F78F139CEDDC,10,TRIP-E1B2DDFEDD1B,10,high
32.10.24.2007,32,JAWA BARAT,32.10,KAB. MAJALENGKA,32.10.24,KASOKANDEL,GIRIMUKTI,,,,,45477,45453,45451,45451;45453;45477,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.10.24.2007;open_data_jabar:32.10.24.2007;kodepos_dev:32.10.24.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3642;open_data_jabar:21393;kodepos_dev:3642,2026-08-11,all_three_different,DIST-F78F139CEDDC,10,TRIP-E1B2DDFEDD1B,10,high
32.10.24.2008,32,JAWA BARAT,32.10,KAB. MAJALENGKA,32.10.24,KASOKANDEL,JATIMULYA,,,,,45477,45453,45451,45451;45453;45477,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.10.24.2008;open_data_jabar:32.10.24.2008;kodepos_dev:32.10.24.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3643;open_data_jabar:21394;kodepos_dev:3643,2026-08-11,all_three_different,DIST-F78F139CEDDC,10,TRIP-E1B2DDFEDD1B,10,high
32.10.24.2009,32,JAWA BARAT,32.10,KAB. MAJALENGKA,32.10.24,KASOKANDEL,WANAJAYA,,,,,45477,45453,45451,45451;45453;45477,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.10.24.2009;open_data_jabar:32.10.24.2009;kodepos_dev:32.10.24.2009,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3644;open_data_jabar:21395;kodepos_dev:3644,2026-08-11,all_three_different,DIST-F78F139CEDDC,10,TRIP-E1B2DDFEDD1B,10,high
32.10.24.2010,32,JAWA BARAT,32.10,KAB. MAJALENGKA,32.10.24,KASOKANDEL,GANDASARI,,,,,45477,45453,45451,45451;45453;45477,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.10.24.2010;open_data_jabar:32.10.24.2010;kodepos_dev:32.10.24.2010,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3645;open_data_jabar:21396;kodepos_dev:3645,2026-08-11,all_three_different,DIST-F78F139CEDDC,10,TRIP-E1B2DDFEDD1B,10,high
32.10.26.2001,32,JAWA BARAT,32.10,KAB. MAJALENGKA,32.10.26,MALAUSMA,SUKADANA,,,,,45469,45464,45460,45460;45464;45469,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.10.26.2001;open_data_jabar:32.10.26.2001;kodepos_dev:32.10.26.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3653;open_data_jabar:21405;kodepos_dev:3653,2026-08-11,all_three_different,DIST-4C6925305765,10,TRIP-4DDDEE8520FF,10,high
32.10.26.2002,32,JAWA BARAT,32.10,KAB. MAJALENGKA,32.10.26,MALAUSMA,WERASARI,,,,,45469,45464,45460,45460;45464;45469,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.10.26.2002;open_data_jabar:32.10.26.2002;kodepos_dev:32.10.26.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3654;open_data_jabar:21406;kodepos_dev:3654,2026-08-11,all_three_different,DIST-4C6925305765,10,TRIP-4DDDEE8520FF,10,high
32.10.26.2003,32,JAWA BARAT,32.10,KAB. MAJALENGKA,32.10.26,MALAUSMA,MALAUSMA,,,,,45469,45464,45460,45460;45464;45469,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.10.26.2003;open_data_jabar:32.10.26.2003;kodepos_dev:32.10.26.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3655;open_data_jabar:21407;kodepos_dev:3655,2026-08-11,all_three_different,DIST-4C6925305765,10,TRIP-4DDDEE8520FF,10,high
32.10.26.2004,32,JAWA BARAT,32.10,KAB. MAJALENGKA,32.10.26,MALAUSMA,LEBAKWANGI,,,,,45469,45464,45460,45460;45464;45469,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.10.26.2004;open_data_jabar:32.10.26.2004;kodepos_dev:32.10.26.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3656;open_data_jabar:21408;kodepos_dev:3656,2026-08-11,all_three_different,DIST-4C6925305765,10,TRIP-4DDDEE8520FF,10,high
32.10.26.2005,32,JAWA BARAT,32.10,KAB. MAJALENGKA,32.10.26,MALAUSMA,CIMUNCANG,,,,,45469,45464,45460,45460;45464;45469,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.10.26.2005;open_data_jabar:32.10.26.2005;kodepos_dev:32.10.26.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3657;open_data_jabar:21409;kodepos_dev:3657,2026-08-11,all_three_different,DIST-4C6925305765,10,TRIP-4DDDEE8520FF,10,high
32.10.26.2006,32,JAWA BARAT,32.10,KAB. MAJALENGKA,32.10.26,MALAUSMA,CIRANCA,,,,,45469,45464,45460,45460;45464;45469,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.10.26.2006;open_data_jabar:32.10.26.2006;kodepos_dev:32.10.26.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3658;open_data_jabar:21410;kodepos_dev:3658,2026-08-11,all_three_different,DIST-4C6925305765,10,TRIP-4DDDEE8520FF,10,high
32.10.26.2007,32,JAWA BARAT,32.10,KAB. MAJALENGKA,32.10.26,MALAUSMA,BANYUSARI,,,,,45469,45464,45460,45460;45464;45469,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.10.26.2007;open_data_jabar:32.10.26.2007;kodepos_dev:32.10.26.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3659;open_data_jabar:21411;kodepos_dev:3659,2026-08-11,all_three_different,DIST-4C6925305765,10,TRIP-4DDDEE8520FF,10,high
32.10.26.2008,32,JAWA BARAT,32.10,KAB. MAJALENGKA,32.10.26,MALAUSMA,BUNINAGARA,,,,,45469,45464,45460,45460;45464;45469,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.10.26.2008;open_data_jabar:32.10.26.2008;kodepos_dev:32.10.26.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3660;open_data_jabar:21412;kodepos_dev:3660,2026-08-11,all_three_different,DIST-4C6925305765,10,TRIP-4DDDEE8520FF,10,high
32.10.26.2009,32,JAWA BARAT,32.10,KAB. MAJALENGKA,32.10.26,MALAUSMA,JAGAMULYA,,,,,45469,45464,45460,45460;45464;45469,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.10.26.2009;open_data_jabar:32.10.26.2009;kodepos_dev:32.10.26.2009,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3661;open_data_jabar:21413;kodepos_dev:3661,2026-08-11,all_three_different,DIST-4C6925305765,10,TRIP-4DDDEE8520FF,10,high
32.10.26.2010,32,JAWA BARAT,32.10,KAB. MAJALENGKA,32.10.26,MALAUSMA,GIRIMUKTI,,,,,45469,45464,45460,45460;45464;45469,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.10.26.2010;open_data_jabar:32.10.26.2010;kodepos_dev:32.10.26.2010,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3662;open_data_jabar:21415;kodepos_dev:3662,2026-08-11,all_three_different,DIST-4C6925305765,10,TRIP-4DDDEE8520FF,10,high
32.13.27.2001,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.27,DAWUAN,MANYETI,,,,,41273,41271,41270,41270;41271;41273,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.13.27.2001;open_data_jabar:32.13.27.2001;kodepos_dev:32.13.27.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4477;open_data_jabar:22321;kodepos_dev:4477,2026-08-11,all_three_different,DIST-81B9D0F3B1F2,10,TRIP-5E646EDC0B39,10,high
32.13.27.2002,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.27,DAWUAN,RAWALELE,,,,,41273,41271,41270,41270;41271;41273,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.13.27.2002;open_data_jabar:32.13.27.2002;kodepos_dev:32.13.27.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4478;open_data_jabar:22322;kodepos_dev:4478,2026-08-11,all_three_different,DIST-81B9D0F3B1F2,10,TRIP-5E646EDC0B39,10,high
32.13.27.2003,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.27,DAWUAN,SUKASARI,,,,,41273,41271,41270,41270;41271;41273,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.13.27.2003;open_data_jabar:32.13.27.2003;kodepos_dev:32.13.27.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4479;open_data_jabar:22323;kodepos_dev:4479,2026-08-11,all_three_different,DIST-81B9D0F3B1F2,10,TRIP-5E646EDC0B39,10,high
32.13.27.2004,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.27,DAWUAN,SITUSARI,,,,,41273,41271,41270,41270;41271;41273,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.13.27.2004;open_data_jabar:32.13.27.2004;kodepos_dev:32.13.27.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4480;open_data_jabar:22324;kodepos_dev:4480,2026-08-11,all_three_different,DIST-81B9D0F3B1F2,10,TRIP-5E646EDC0B39,10,high
32.13.27.2005,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.27,DAWUAN,DAWUAN KALER,,,,,41273,41271,41270,41270;41271;41273,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.13.27.2005;open_data_jabar:32.13.27.2005;kodepos_dev:32.13.27.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4481;open_data_jabar:22325;kodepos_dev:4481,2026-08-11,all_three_different,DIST-81B9D0F3B1F2,10,TRIP-5E646EDC0B39,10,high
32.13.27.2006,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.27,DAWUAN,DAWUAN KIDUL,,,,,41273,41271,41270,41270;41271;41273,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.13.27.2006;open_data_jabar:32.13.27.2006;kodepos_dev:32.13.27.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4482;open_data_jabar:22327;kodepos_dev:4482,2026-08-11,all_three_different,DIST-81B9D0F3B1F2,10,TRIP-5E646EDC0B39,10,high
32.13.27.2007,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.27,DAWUAN,CISAMPIH,,,,,41273,41271,41270,41270;41271;41273,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.13.27.2007;open_data_jabar:32.13.27.2007;kodepos_dev:32.13.27.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4483;open_data_jabar:22328;kodepos_dev:4483,2026-08-11,all_three_different,DIST-81B9D0F3B1F2,10,TRIP-5E646EDC0B39,10,high
32.13.27.2008,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.27,DAWUAN,MARGASARI,,,,,41273,41271,41270,41270;41271;41273,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.13.27.2008;open_data_jabar:32.13.27.2008;kodepos_dev:32.13.27.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4484;open_data_jabar:22329;kodepos_dev:4484,2026-08-11,all_three_different,DIST-81B9D0F3B1F2,10,TRIP-5E646EDC0B39,10,high
32.13.27.2009,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.27,DAWUAN,BATUSARI,,,,,41273,41271,41270,41270;41271;41273,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.13.27.2009;open_data_jabar:32.13.27.2009;kodepos_dev:32.13.27.2009,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4485;open_data_jabar:22330;kodepos_dev:4485,2026-08-11,all_three_different,DIST-81B9D0F3B1F2,10,TRIP-5E646EDC0B39,10,high
32.13.27.2010,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.27,DAWUAN,JAMBELAER,,,,,41273,41271,41270,41270;41271;41273,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.13.27.2010;open_data_jabar:32.13.27.2010;kodepos_dev:32.13.27.2010,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4486;open_data_jabar:22331;kodepos_dev:4486,2026-08-11,all_three_different,DIST-81B9D0F3B1F2,10,TRIP-5E646EDC0B39,10,high
32.14.14.2002,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.14,CIBATU,CILANDAK,,,,,41183,41181,41182,41181;41182;41183,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.14.14.2002;open_data_jabar:32.14.14.2002;kodepos_dev:32.14.14.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4668;open_data_jabar:22533;kodepos_dev:4668,2026-08-11,all_three_different,DIST-12672CFB40A6,10,TRIP-01D3BA12329D,9,high
32.14.14.2003,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.14,CIBATU,KARYAMEKAR,,,,,41183,41181,41182,41181;41182;41183,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.14.14.2003;open_data_jabar:32.14.14.2003;kodepos_dev:32.14.14.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4669;open_data_jabar:22534;kodepos_dev:4669,2026-08-11,all_three_different,DIST-12672CFB40A6,10,TRIP-01D3BA12329D,9,high
