exception_id,village_code,village_name,district_name,city_name,exception_type,verification_status,postal_code_candidate,postal_candidates,pos_indonesia_observed,review_required,reason
POSTAL-3201011001,32.01.01.1001,PONDOK RAJEG,CIBINONG,KAB. BOGOR,candidate_review_only,corroborated_candidate,16914,16913;16914,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201011010,32.01.01.1010,CIRIUNG,CIBINONG,KAB. BOGOR,candidate_review_only,corroborated_candidate,16918,16918;16919,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201011013,32.01.01.1013,PABUARAN MEKAR,CIBINONG,KAB. BOGOR,candidate_review_only,corroborated_candidate,16916,16916,,yes,Kodepos.dev corroborates Diskominfo; candidate is not accepted as final.
POSTAL-3201022010,32.01.02.2010,KARANGGAN,GUNUNG PUTRI,KAB. BOGOR,candidate_review_only,corroborated_candidate,16960,16960;16961,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201031006,32.01.03.1006,PUSPANEGARA,CITEUREUP,KAB. BOGOR,candidate_review_only,corroborated_candidate,16811,16810;16811,,yes,Kodepos.dev corroborates Diskominfo; candidate is not accepted as final.
POSTAL-3201031007,32.01.03.1007,KARANG ASEM BARAT,CITEUREUP,KAB. BOGOR,unresolved_do_not_guess,review_required,,16810;16811;16812,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3201032001,32.01.03.2001,PUSPASARI,CITEUREUP,KAB. BOGOR,candidate_review_only,corroborated_candidate,16811,16810;16811,,yes,Kodepos.dev corroborates Diskominfo; candidate is not accepted as final.
POSTAL-3201032002,32.01.03.2002,CITEUREUP,CITEUREUP,KAB. BOGOR,candidate_review_only,corroborated_candidate,16811,16810;16811,,yes,Kodepos.dev corroborates Diskominfo; candidate is not accepted as final.
POSTAL-3201032003,32.01.03.2003,LEUWINUTUG,CITEUREUP,KAB. BOGOR,unresolved_do_not_guess,review_required,,16810;16811;16813,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3201032004,32.01.03.2004,TAJUR,CITEUREUP,KAB. BOGOR,unresolved_do_not_guess,review_required,,16810;16811;16817,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3201032005,32.01.03.2005,SANJA,CITEUREUP,KAB. BOGOR,unresolved_do_not_guess,review_required,,16810;16811;16814,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3201032008,32.01.03.2008,KARANG ASEM TIMUR,CITEUREUP,KAB. BOGOR,unresolved_do_not_guess,review_required,,16810;16811;16812,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3201032009,32.01.03.2009,TARIKOLOT,CITEUREUP,KAB. BOGOR,unresolved_do_not_guess,review_required,,16810;16811;16819,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3201032010,32.01.03.2010,GUNUNGSARI,CITEUREUP,KAB. BOGOR,unresolved_do_not_guess,review_required,,16810;16811;16819,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3201032011,32.01.03.2011,TANGKIL,CITEUREUP,KAB. BOGOR,unresolved_do_not_guess,review_required,,16810;16811;16815,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3201032012,32.01.03.2012,SUKAHATI,CITEUREUP,KAB. BOGOR,unresolved_do_not_guess,review_required,,16810;16811;16814,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3201032013,32.01.03.2013,HAMBALANG,CITEUREUP,KAB. BOGOR,unresolved_do_not_guess,review_required,,16810;16811;16816,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3201032014,32.01.03.2014,PASIRMUKTI,CITEUREUP,KAB. BOGOR,unresolved_do_not_guess,review_required,,16810;16811;16818,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3201042001,32.01.04.2001,GUNUNGGEULIS,SUKARAJA,KAB. BOGOR,unresolved_do_not_guess,review_required,,16710;16711;16713,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3201042002,32.01.04.2002,CILEBUT TIMUR,SUKARAJA,KAB. BOGOR,unresolved_do_not_guess,review_required,,16710;16711;16718,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3201042003,32.01.04.2003,CILEBUT BARAT,SUKARAJA,KAB. BOGOR,unresolved_do_not_guess,review_required,,16710;16711;16718,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3201042004,32.01.04.2004,CIBANON,SUKARAJA,KAB. BOGOR,unresolved_do_not_guess,review_required,,16710;16711;16712,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3201042005,32.01.04.2005,NAGRAK,SUKARAJA,KAB. BOGOR,unresolved_do_not_guess,review_required,,16710;16711;16714,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3201042006,32.01.04.2006,SUKATANI,SUKARAJA,KAB. BOGOR,unresolved_do_not_guess,review_required,,16710;16711;16719,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3201042007,32.01.04.2007,SUKARAJA,SUKARAJA,KAB. BOGOR,unresolved_do_not_guess,review_required,,16711;16719;38877,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3201042008,32.01.04.2008,CIKEAS,SUKARAJA,KAB. BOGOR,unresolved_do_not_guess,review_required,,16710;16711;16714,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3201042009,32.01.04.2009,PASIR JAMBU,SUKARAJA,KAB. BOGOR,unresolved_do_not_guess,review_required,,16710;16711;16717,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3201042010,32.01.04.2010,CIMANDALA,SUKARAJA,KAB. BOGOR,unresolved_do_not_guess,review_required,,16710;16711;16716,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3201042011,32.01.04.2011,CIJUJUNG,SUKARAJA,KAB. BOGOR,unresolved_do_not_guess,review_required,,16710;16711;16716,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3201042012,32.01.04.2012,CADASNGAMPAR,SUKARAJA,KAB. BOGOR,unresolved_do_not_guess,review_required,,16710;16711;16714,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3201042013,32.01.04.2013,PASIRLAJA,SUKARAJA,KAB. BOGOR,unresolved_do_not_guess,review_required,,16710;16711;16715,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3201052001,32.01.05.2001,CIJAYANTI,BABAKAN MADANG,KAB. BOGOR,candidate_review_only,corroborated_candidate,16810,16810;16864,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201052002,32.01.05.2002,SUMURBATU,BABAKAN MADANG,KAB. BOGOR,candidate_review_only,corroborated_candidate,16810,16810;16866,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201052003,32.01.05.2003,SENTUL,BABAKAN MADANG,KAB. BOGOR,candidate_review_only,corroborated_candidate,16810,16810;16863,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201052004,32.01.05.2004,KARANGTENGAH,BABAKAN MADANG,KAB. BOGOR,candidate_review_only,corroborated_candidate,16810,16810;16867,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201052005,32.01.05.2005,CIPAMBUAN,BABAKAN MADANG,KAB. BOGOR,candidate_review_only,corroborated_candidate,16810,16810;16869,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201052006,32.01.05.2006,KADUMANGGU,BABAKAN MADANG,KAB. BOGOR,candidate_review_only,corroborated_candidate,16810,16810;16868,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201052007,32.01.05.2007,CITARINGGUL,BABAKAN MADANG,KAB. BOGOR,candidate_review_only,corroborated_candidate,16810,16810;16862,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201052008,32.01.05.2008,BABAKAN MADANG,BABAKAN MADANG,KAB. BOGOR,candidate_review_only,corroborated_candidate,16810,16810;16861,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201052009,32.01.05.2009,BOJONG KONENG,BABAKAN MADANG,KAB. BOGOR,candidate_review_only,corroborated_candidate,16810,16810;16865,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201062001,32.01.06.2001,SUKAMAJU,JONGGOL,KAB. BOGOR,candidate_review_only,corroborated_candidate,16830,16830;16832,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201062002,32.01.06.2002,SIRNAGALIH,JONGGOL,KAB. BOGOR,candidate_review_only,corroborated_candidate,16830,16830;16839,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201062003,32.01.06.2003,SINGAJAYA,JONGGOL,KAB. BOGOR,candidate_review_only,corroborated_candidate,16830,16830;16834,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201062004,32.01.06.2004,SUKASIRNA,JONGGOL,KAB. BOGOR,candidate_review_only,corroborated_candidate,16830,16830;16837,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201062005,32.01.06.2005,SUKANEGARA,JONGGOL,KAB. BOGOR,candidate_review_only,corroborated_candidate,16830,16830;16836,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201062006,32.01.06.2006,SUKAMANAH,JONGGOL,KAB. BOGOR,candidate_review_only,corroborated_candidate,16830,16830;16832,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201062007,32.01.06.2007,WENINGGALIH,JONGGOL,KAB. BOGOR,candidate_review_only,corroborated_candidate,16830,16830;16839,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201062008,32.01.06.2008,CIBODAS,JONGGOL,KAB. BOGOR,candidate_review_only,corroborated_candidate,16830,16830;16835,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201062009,32.01.06.2009,JONGGOL,JONGGOL,KAB. BOGOR,candidate_review_only,corroborated_candidate,16830,16830;16839,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201062010,32.01.06.2010,BENDUNGAN,JONGGOL,KAB. BOGOR,candidate_review_only,corroborated_candidate,16830,16830;16838,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201062011,32.01.06.2011,SINGASARI,JONGGOL,KAB. BOGOR,candidate_review_only,corroborated_candidate,16830,16830;16833,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201062012,32.01.06.2012,BALEKAMBANG,JONGGOL,KAB. BOGOR,candidate_review_only,corroborated_candidate,16830,16830;16837,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201062013,32.01.06.2013,SUKAJAYA,JONGGOL,KAB. BOGOR,candidate_review_only,corroborated_candidate,16830,16830;16836,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201062014,32.01.06.2014,SUKAGALIH,JONGGOL,KAB. BOGOR,candidate_review_only,corroborated_candidate,16830,16830;16839,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201072001,32.01.07.2001,PASIRANGIN,CILEUNGSI,KAB. BOGOR,candidate_review_only,corroborated_candidate,16820,16820;16828,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201072002,32.01.07.2002,MEKARSARI,CILEUNGSI,KAB. BOGOR,candidate_review_only,corroborated_candidate,16820,16820;16826,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201072003,32.01.07.2003,MAMPIR,CILEUNGSI,KAB. BOGOR,candidate_review_only,corroborated_candidate,16820,16820;16823,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201072004,32.01.07.2004,DAYEUH,CILEUNGSI,KAB. BOGOR,candidate_review_only,corroborated_candidate,16820,16820;16822,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201072005,32.01.07.2005,GANDOANG,CILEUNGSI,KAB. BOGOR,candidate_review_only,corroborated_candidate,16820,16820;16824,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201072006,32.01.07.2006,JATISARI,CILEUNGSI,KAB. BOGOR,candidate_review_only,corroborated_candidate,16820,16820;16825,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201072007,32.01.07.2007,CILEUNGSI KIDUL,CILEUNGSI,KAB. BOGOR,candidate_review_only,corroborated_candidate,16820,16820;16821,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201072008,32.01.07.2008,CIPEUCANG,CILEUNGSI,KAB. BOGOR,candidate_review_only,corroborated_candidate,16820,16820;16825,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201072009,32.01.07.2009,SITUSARI,CILEUNGSI,KAB. BOGOR,unresolved_do_not_guess,review_required,,16820;16824,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3201072010,32.01.07.2010,CIPENJO,CILEUNGSI,KAB. BOGOR,candidate_review_only,corroborated_candidate,16820,16820;16827,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201072011,32.01.07.2011,LIMUSNUNGGAL,CILEUNGSI,KAB. BOGOR,unresolved_do_not_guess,review_required,,16820;16829,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3201072012,32.01.07.2012,CILEUNGSI,CILEUNGSI,KAB. BOGOR,candidate_review_only,corroborated_candidate,16820,16820;16821,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201082001,32.01.08.2001,KARYAMEKAR,CARIU,KAB. BOGOR,candidate_review_only,corroborated_candidate,16840,16840;16843,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201082002,32.01.08.2002,BABAKANRADEN,CARIU,KAB. BOGOR,candidate_review_only,corroborated_candidate,16840,16840;16848,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201082003,32.01.08.2003,CIKUTAMAHI,CARIU,KAB. BOGOR,candidate_review_only,corroborated_candidate,16840,16840;16845,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201082004,32.01.08.2004,KUTAMEKAR,CARIU,KAB. BOGOR,unresolved_do_not_guess,review_required,,16840;16846,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3201082005,32.01.08.2005,CARIU,CARIU,KAB. BOGOR,candidate_review_only,corroborated_candidate,16840,16840;16841,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201082006,32.01.08.2006,MEKARWANGI,CARIU,KAB. BOGOR,candidate_review_only,corroborated_candidate,16840,16840;16842,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201082007,32.01.08.2007,BANTARKUNING,CARIU,KAB. BOGOR,candidate_review_only,corroborated_candidate,16840,16840;16844,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201082008,32.01.08.2008,SUKAJADI,CARIU,KAB. BOGOR,candidate_review_only,corroborated_candidate,16840,16840;16847,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201082009,32.01.08.2009,TEGALPANJANG,CARIU,KAB. BOGOR,candidate_review_only,corroborated_candidate,16840,16840;16849,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201082010,32.01.08.2010,CIBATUTIGA,CARIU,KAB. BOGOR,candidate_review_only,corroborated_candidate,16840,16840;16844,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3201092001,32.01.09.2001,WARGAJAYA,SUKAMAKMUR,KAB. BOGOR,unresolved_do_not_guess,review_required,,16830;16831;16883,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3201092002,32.01.09.2002,PABUARAN,SUKAMAKMUR,KAB. BOGOR,unresolved_do_not_guess,review_required,,16830;16831;16888,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3201092003,32.01.09.2003,SUKADAMAI,SUKAMAKMUR,KAB. BOGOR,unresolved_do_not_guess,review_required,,16830;16831;16886,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3201092004,32.01.09.2004,SUKAWANGI,SUKAMAKMUR,KAB. BOGOR,unresolved_do_not_guess,review_required,,16830;16831;16884,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3201092005,32.01.09.2005,CIBADAK,SUKAMAKMUR,KAB. BOGOR,unresolved_do_not_guess,review_required,,16830;16831;16882,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3201092006,32.01.09.2006,SUKARESMI,SUKAMAKMUR,KAB. BOGOR,unresolved_do_not_guess,review_required,,16830;16831;16887,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
