id,kode_bps_provinsi,nama_bps_provinsi,kode_kemendagri_provinsi,nama_kemendagri_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,bps_kode_desa_kelurahan,bps_nama_desa_kelurahan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,kode_pos,tahun
72852,75,GORONTALO,75,GORONTALO,7505,KABUPATEN GORONTALO UTARA,7505031,MONANO,,MONANO,7505031009,GARAPIA,75.05.09.2005,GARAPIA,96525,2023
72853,75,GORONTALO,75,GORONTALO,7505,KABUPATEN GORONTALO UTARA,7505031,MONANO,,MONANO,7505031010,SOGU,75.05.09.2006,SOGU,96525,2023
72854,75,GORONTALO,75,GORONTALO,7505,KABUPATEN GORONTALO UTARA,7505031,MONANO,,MONANO,7505031008,PILOHULATA,75.05.09.2007,PILOHULATA,96525,2023
72855,75,GORONTALO,75,GORONTALO,7505,KABUPATEN GORONTALO UTARA,7505031,MONANO,,MONANO,7505031007,MOKONOWU,75.05.09.2008,MOKONOWU,96525,2023
72856,75,GORONTALO,75,GORONTALO,7505,KABUPATEN GORONTALO UTARA,7505031,MONANO,,MONANO,7505031005,TOLITEHUYU,75.05.09.2009,TOLITEHUYU,96525,2023
72857,75,GORONTALO,75,GORONTALO,7505,KABUPATEN GORONTALO UTARA,7505031,MONANO,,MONANO,7505031006,ZURIYATI,75.05.09.2010,ZURIYATI,96525,2023
72858,75,GORONTALO,75,GORONTALO,7505,KABUPATEN GORONTALO UTARA,7505051,BIAU,,BIAU,7505051001,BIAU,75.05.10.2001,BIAU,0,2023
72859,75,GORONTALO,75,GORONTALO,7505,KABUPATEN GORONTALO UTARA,7505051,BIAU,,BIAU,7505051005,OMUTO,75.05.10.2002,OMUTO,96524,2023
7286,12,SUMATERA UTARA,12,SUMATERA UTARA,1201,KABUPATEN NIAS,1201131,HILI SERANGKAI,04-12-20,HILISERANGKAI,1201131010,HILIZIA LAURU,12.04.20.2010,HILIZIA LAURU,0,2023
72860,75,GORONTALO,75,GORONTALO,7505,KABUPATEN GORONTALO UTARA,7505051,BIAU,,BIAU,7505051006,LUHUTO,75.05.10.2003,LUHUTO,96524,2023
72861,75,GORONTALO,75,GORONTALO,7505,KABUPATEN GORONTALO UTARA,7505051,BIAU,,BIAU,7505051003,WINDU,75.05.10.2004,WINDU,96524,2023
72862,75,GORONTALO,75,GORONTALO,7505,KABUPATEN GORONTALO UTARA,7505051,BIAU,,BIAU,7505051008,TOPI,75.05.10.2005,TOPI,96524,2023
72863,75,GORONTALO,75,GORONTALO,7505,KABUPATEN GORONTALO UTARA,7505051,BIAU,,BIAU,7505051010,SEMBIHINGAN,75.05.10.2006,SEMBIHINGA,96524,2023
72864,75,GORONTALO,75,GORONTALO,7505,KABUPATEN GORONTALO UTARA,7505051,BIAU,,BIAU,7505051004,DIDINGGA,75.05.10.2007,DIDINGGA,96524,2023
72865,75,GORONTALO,75,GORONTALO,7505,KABUPATEN GORONTALO UTARA,7505051,BIAU,,BIAU,7505051009,BUALO,75.05.10.2008,BUALO,96524,2023
72866,75,GORONTALO,75,GORONTALO,7505,KABUPATEN GORONTALO UTARA,7505051,BIAU,,BIAU,7505051002,POTANGA,75.05.10.2009,POTANGA,96665,2023
72867,75,GORONTALO,75,GORONTALO,7505,KABUPATEN GORONTALO UTARA,7505051,BIAU,,BIAU,7505051007,BOHULO,75.05.10.2010,BOHULO,96524,2023
72868,75,GORONTALO,75,GORONTALO,7505,KABUPATEN GORONTALO UTARA,7505041,SUMALATA TIMUR,,SUMALATA TIMUR,7505041004,DEME I,75.05.11.2001,DEME SATU,0,2023
72869,75,GORONTALO,75,GORONTALO,7505,KABUPATEN GORONTALO UTARA,7505041,SUMALATA TIMUR,,SUMALATA TIMUR,7505041009,BULUWATU,75.05.11.2002,BULUWATU,96254,2023
7287,12,SUMATERA UTARA,12,SUMATERA UTARA,1201,KABUPATEN NIAS,1201131,HILI SERANGKAI,04-12-20,HILISERANGKAI,1201131015,EHOSAKHOZI,12.04.20.2011,EHOSAKHOZI,0,2023
72870,75,GORONTALO,75,GORONTALO,7505,KABUPATEN GORONTALO UTARA,7505041,SUMALATA TIMUR,,SUMALATA TIMUR,7505041005,DULUKAPA,75.05.11.2003,DULUKAPA,96254,2023
72871,75,GORONTALO,75,GORONTALO,7505,KABUPATEN GORONTALO UTARA,7505041,SUMALATA TIMUR,,SUMALATA TIMUR,7505041003,DEME II,75.05.11.2004,DEME DUA,0,2023
72872,75,GORONTALO,75,GORONTALO,7505,KABUPATEN GORONTALO UTARA,7505041,SUMALATA TIMUR,,SUMALATA TIMUR,7505041002,BULADU,75.05.11.2005,BULADU,96254,2023
72873,75,GORONTALO,75,GORONTALO,7505,KABUPATEN GORONTALO UTARA,7505041,SUMALATA TIMUR,,SUMALATA TIMUR,7505041007,HULAWA,75.05.11.2006,HULAWA,96254,2023
72874,75,GORONTALO,75,GORONTALO,7505,KABUPATEN GORONTALO UTARA,7505041,SUMALATA TIMUR,,SUMALATA TIMUR,7505041001,WUBUDU,75.05.11.2007,WUBUDU,96254,2023
72875,75,GORONTALO,75,GORONTALO,7505,KABUPATEN GORONTALO UTARA,7505041,SUMALATA TIMUR,,SUMALATA TIMUR,7505041006,BUBALANGO,75.05.11.2008,BUBALANGO,96254,2023
72876,75,GORONTALO,75,GORONTALO,7505,KABUPATEN GORONTALO UTARA,7505041,SUMALATA TIMUR,,SUMALATA TIMUR,7505041010,MOTIHELUMO,75.05.11.2009,MOTIHELUMA,96254,2023
72877,75,GORONTALO,75,GORONTALO,7505,KABUPATEN GORONTALO UTARA,7505041,SUMALATA TIMUR,,SUMALATA TIMUR,7505041008,KOLUWOKA,75.05.11.2010,KOLUWOKA,96254,2023
72878,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571010,KOTA BARAT,,KOTA BARAT,7571010001,DEMBE I,75.71.01.1001,DEMBE I,96131,2023
72879,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571010,KOTA BARAT,,KOTA BARAT,7571010002,LEKOBALO,75.71.01.1002,LEKOBALO,96131,2023
7288,12,SUMATERA UTARA,12,SUMATERA UTARA,1201,KABUPATEN NIAS,1201131,HILI SERANGKAI,04-12-20,HILISERANGKAI,1201131014,AWELA,12.04.20.2012,AWELA,0,2023
72880,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571010,KOTA BARAT,,KOTA BARAT,7571010003,PILOLODAA,75.71.01.1003,PILOLODAA,96132,2023
72881,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571010,KOTA BARAT,,KOTA BARAT,7571010004,BULIIDE,75.71.01.1004,BULIIDE,96133,2023
72882,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571010,KOTA BARAT,,KOTA BARAT,7571010005,TENILO,75.71.01.1005,TENILO,96133,2023
72883,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571010,KOTA BARAT,,KOTA BARAT,7571010006,MOLOSIPAT W,75.71.01.1006,MOLOSIPAT  W,0,2023
72884,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571010,KOTA BARAT,,KOTA BARAT,7571010008,BULADU,75.71.01.1008,BULADU,96136,2023
72885,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571020,KOTA SELATAN,,KOTA SELATAN,7571020011,BIAWAO,75.71.02.1010,BIAWAO,96111,2023
72886,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571020,KOTA SELATAN,,KOTA SELATAN,7571020010,BIAWU,75.71.02.1012,BIAWU,96111,2023
72887,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571020,KOTA SELATAN,,KOTA SELATAN,7571020018,LIMBA B,75.71.02.1013,LIMBA B,96115,2023
72888,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571020,KOTA SELATAN,,KOTA SELATAN,7571020019,LIMBA U SATU,75.71.02.1019,LIMBA U I,0,2023
72889,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571020,KOTA SELATAN,,KOTA SELATAN,7571020020,LIMBA U DUA,75.71.02.1020,LIMBA U II,0,2023
7289,12,SUMATERA UTARA,12,SUMATERA UTARA,1201,KABUPATEN NIAS,1201131,HILI SERANGKAI,04-12-20,HILISERANGKAI,1201131012,ONOMBONGI,12.04.20.2013,ONOMBONGI,0,2023
72890,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571030,KOTA UTARA,,KOTA UTARA,7571030003,DEMBE II,75.71.03.1003,DEMBE II,96121,2023
72891,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571030,KOTA UTARA,,KOTA UTARA,7571030004,WONGKADITI,75.71.03.1004,WONGKADITI TIMUR,0,2023
72892,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571030,KOTA UTARA,,KOTA UTARA,7571030005,WONGKADITI BARAT,75.71.03.1005,WONGKADITI BARAT,96122,2023
72893,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571030,KOTA UTARA,,KOTA UTARA,7571030011,DULOMO SELATAN,75.71.03.1010,DULOMO SELATAN,96123,2023
72894,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571030,KOTA UTARA,,KOTA UTARA,7571030012,DULOMO,75.71.03.1014,DULOMO UTARA,0,2023
72895,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571030,KOTA UTARA,,KOTA UTARA,7571030015,DEMBE JAYA,75.71.03.1015,DEMBE JAYA,96121,2023
72896,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571011,DUNGINGI,,DUNGINGI,7571011004,HUANGOBOTU,75.71.04.1001,HUANGOBOTU,96138,2023
72897,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571011,DUNGINGI,,DUNGINGI,7571011002,LIBUO,75.71.04.1002,LIBUO,96135,2023
72898,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571011,DUNGINGI,,DUNGINGI,7571011003,TOMULABUTAO,75.71.04.1003,TOMULABUTAO,96139,2023
72899,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571011,DUNGINGI,,DUNGINGI,7571011001,TULADENGGI,75.71.04.1004,TULADENGI,96137,2023
729,11,ACEH,11,ACEH,1105,KABUPATEN ACEH TIMUR,1105130,IDI RAYEUK,03-11-03,IDI RAYEUK,1105130078,BANTAYAN TIMUR,11.03.03.2010,BANTAYAN TIMU,24454,2023
7290,12,SUMATERA UTARA,12,SUMATERA UTARA,1201,KABUPATEN NIAS,1201131,HILI SERANGKAI,04-12-20,HILISERANGKAI,1201131013,ORAHILI IDANOI,12.04.20.2014,ORAHILI IDANOI,0,2023
72900,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571011,DUNGINGI,,DUNGINGI,7571011005,TOMULABUTAO SELATAN,75.71.04.1005,TOMULABUTAO SELATAN,96139,2023
72901,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571021,KOTA TIMUR,,KOTA TIMUR,7571021011,HELEDULAA,75.71.05.1003,HELEDULAA UTARA,96164,2023
72902,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571021,KOTA TIMUR,,KOTA TIMUR,7571021010,HELEDULAA SELATAN,75.71.05.1004,HELEDULAA SELATAN,96114,2023
72903,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571021,KOTA TIMUR,,KOTA TIMUR,7571021007,IPILO,75.71.05.1005,IPILO,96112,2023
72904,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571021,KOTA TIMUR,,KOTA TIMUR,7571021009,MOODU,75.71.05.1008,MOODU,96113,2023
72905,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571021,KOTA TIMUR,,KOTA TIMUR,7571021006,PADEBUOLO,75.71.05.1009,PADEBUOLO,96113,2023
72906,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571021,KOTA TIMUR,,KOTA TIMUR,7571021008,TAMALATE,75.71.05.1011,TAMALATE,96113,2023
72907,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571031,KOTA TENGAH,,KOTA TENGAH,7571031001,WUMIALO,75.71.06.1001,WUMIALO,96128,2023
72908,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571031,KOTA TENGAH,,KOTA TENGAH,7571031002,DULALOWO,75.71.06.1002,DULALOWO,96128,2023
72909,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571031,KOTA TENGAH,,KOTA TENGAH,7571031003,LILUWO,75.71.06.1003,LILUWO,96129,2023
7291,12,SUMATERA UTARA,12,SUMATERA UTARA,1201,KABUPATEN NIAS,1201131,HILI SERANGKAI,04-12-20,HILISERANGKAI,1201131011,LOLO FAOSO,12.04.20.2015,LOLOFAOSO,0,2023
72910,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571031,KOTA TENGAH,,KOTA TENGAH,7571031004,PULUBALA,75.71.06.1004,PULUBALA,96127,2023
72911,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571031,KOTA TENGAH,,KOTA TENGAH,7571031005,PAGUYAMAN,75.71.06.1005,PAGUYAMAN,96129,2023
72912,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571031,KOTA TENGAH,,KOTA TENGAH,7571031006,DULALOWO TIMUR,75.71.06.1006,DULALOWO TIMUR,96128,2023
72913,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571032,SIPATANA,,SIPATANA,7571032003,TANGGIKIKI,75.71.07.1001,TANGGIKIKI,96126,2023
72914,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571032,SIPATANA,,SIPATANA,7571032001,TAPA,75.71.07.1002,TAPA,96125,2023
72915,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571032,SIPATANA,,SIPATANA,7571032005,BULOTADAA,75.71.07.1003,BULOTADAA BARAT,96126,2023
72916,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571032,SIPATANA,,SIPATANA,7571032004,BULOTADA TIMUR,75.71.07.1004,BULOTADAA TIMUR,96124,2023
72917,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571032,SIPATANA,,SIPATANA,7571032002,MOLOSIPAT U,75.71.07.1005,MOLOSIFAT U,96126,2023
72918,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571023,DUMBO RAYA,,DUMBO RAYA,7571023002,LEATO UTARA,75.71.08.1001,LEATO UTARA,96119,2023
72919,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571023,DUMBO RAYA,,DUMBO RAYA,7571023001,LEATO SELATAN,75.71.08.1002,LEATO SELATAN,96119,2023
7292,12,SUMATERA UTARA,12,SUMATERA UTARA,1201,KABUPATEN NIAS,1201132,BOTOMUZOI,04-12-21,BOTOMUZOI,1201132002,HILIGODU BOTOMUZOI,12.04.21.2001,HILIGODU BOTOMUZOI,22815,2023
72920,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571023,DUMBO RAYA,,DUMBO RAYA,7571023003,TALUMOLO,75.71.08.1003,TALUMOLO,96118,2023
72921,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571023,DUMBO RAYA,,DUMBO RAYA,7571023004,BOTU,75.71.08.1004,BOTU,96118,2023
72922,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571023,DUMBO RAYA,,DUMBO RAYA,7571023005,BUGIS,75.71.08.1005,BUGIS,96112,2023
72923,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571022,HULONTHALANGI,,HULONTHALANGI,7571022001,TANJUNG KRAMAT,75.71.09.1001,TANJUNG KRAMAT,96111,2023
72924,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571022,HULONTHALANGI,,HULONTHALANGI,7571022002,POHE,75.71.09.1002,POHE,96117,2023
72925,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571022,HULONTHALANGI,,HULONTHALANGI,7571022003,TENDA,75.71.09.1003,TENDA,96117,2023
72926,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571022,HULONTHALANGI,,HULONTHALANGI,7571022005,DONGGALA,75.71.09.1004,DONGGALA,96116,2023
72927,75,GORONTALO,75,GORONTALO,7571,KOTA GORONTALO,7571022,HULONTHALANGI,,HULONTHALANGI,7571022004,SIENDENG,75.71.09.1005,SIENDENG,96111,2023
72928,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605040,BAMBALAMOTU,,BAMBALAMOTU,7605040002,BAMBALAMOTU,76.01.01.1006,BAMBALAMOTU,91574,2023
72929,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605040,BAMBALAMOTU,,BAMBALAMOTU,7605040001,POLEWALI,76.01.01.2003,POLEWALI,91574,2023
7293,12,SUMATERA UTARA,12,SUMATERA UTARA,1201,KABUPATEN NIAS,1201132,BOTOMUZOI,04-12-21,BOTOMUZOI,1201132003,LASARA BOTOMUZOI,12.04.21.2002,LASARA BOTOMUZOI,0,2023
72930,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605040,BAMBALAMOTU,,BAMBALAMOTU,7605040003,RANDOMAYANG,76.01.01.2004,RANDOMAYANG,91574,2023
72931,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605040,BAMBALAMOTU,,BAMBALAMOTU,7605040007,PANGIANG,76.01.01.2007,PANGIANG,91574,2023
72932,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605040,BAMBALAMOTU,,BAMBALAMOTU,7605040008,KALOLA,76.01.01.2008,KALOLA,91574,2023
72933,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605040,BAMBALAMOTU,,BAMBALAMOTU,7605040009,WULAI,76.01.01.2009,WULAI,91574,2023
72934,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605030,PASANGKAYU,,PASANGKAYU,7605030023,PASANGKAYU,76.01.02.1001,PASANGKAYU,91571,2023
72935,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605030,PASANGKAYU,,PASANGKAYU,7605030024,MARTAJAYA,76.01.02.1002,MARTAJAYA,91571,2023
72936,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605030,PASANGKAYU,,PASANGKAYU,7605030031,PAKAWA,76.01.02.2010,PAKAVA,0,2023
72937,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605030,PASANGKAYU,,PASANGKAYU,7605030037,KARYA BERSAMA,76.01.02.2014,KARYA BERSAMA,91571,2023
72938,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605030,PASANGKAYU,,PASANGKAYU,7605030038,AKO,76.01.02.2015,AKO,91571,2023
72939,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605030,PASANGKAYU,,PASANGKAYU,7605030039,GUNUNG SARI,76.01.02.2016,GUNUNG SARI,91571,2023
7294,12,SUMATERA UTARA,12,SUMATERA UTARA,1201,KABUPATEN NIAS,1201132,BOTOMUZOI,04-12-21,BOTOMUZOI,1201132007,HILIWAELE I,12.04.21.2003,HILIWAELE I,22815,2023
72940,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605020,BARAS,,BARAS,7605020001,BARAS,76.01.03.1001,BARAS,91572,2023
72941,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605020,BARAS,,BARAS,7605020002,BALANTI,76.01.03.2002,BALANTI,91572,2023
72942,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605020,BARAS,,BARAS,7605020003,MOTU,76.01.03.2003,MOTU,91572,2023
72943,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605020,BARAS,,BARAS,7605020012,BULU PARIGI,76.01.03.2012,BULU PARIGI,91572,2023
72944,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605020,BARAS,,BARAS,7605020013,TOWONI,76.01.03.2013,TOWONI,91572,2023
72945,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605020,BARAS,,BARAS,7605020014,KASANO,76.01.03.2016,KASANO,91572,2023
72946,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605010,SARUDU,,SARUDU,7605010003,SARUDU,76.01.04.2001,SARUDU,91573,2023
72947,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605010,SARUDU,,SARUDU,7605010007,BULU MARIO,76.01.04.2003,BULU MARIO,91573,2023
72948,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605010,SARUDU,,SARUDU,7605010004,KUMASARI,76.01.04.2005,KUMASARI,91573,2023
72949,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605010,SARUDU,,SARUDU,7605010011,PATIKA,76.01.04.2011,PATIKA,91573,2023
7295,12,SUMATERA UTARA,12,SUMATERA UTARA,1201,KABUPATEN NIAS,1201132,BOTOMUZOI,04-12-21,BOTOMUZOI,1201132008,HILIMBOWO BOTOMUZOI,12.04.21.2004,HILIMBOWO BOTOMUZOI,22815,2023
72950,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605010,SARUDU,,SARUDU,7605010012,DODA,76.01.04.2012,DODA,91573,2023
72951,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605011,DAPURANG,,DAPURANG,7605011005,DAPURANG,76.01.05.2001,DAPURANG,91573,2023
72952,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605011,DAPURANG,,DAPURANG,7605011001,BENGGAULU,76.01.05.2002,BENGGAULU,91512,2023
72953,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605011,DAPURANG,,DAPURANG,7605011003,TIRTA BUANA,76.01.05.2003,TIRTABUANA,91573,2023
72954,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605011,DAPURANG,,DAPURANG,7605011002,BULU BONGGU,76.01.05.2004,BULU BONGGU,91573,2023
72955,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605011,DAPURANG,,DAPURANG,7605011004,SARASA,76.01.05.2005,SARASA,91582,2023
72956,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605012,DURIPOKU,,DURIPOKU,7605012001,TAMMARUNANG,76.01.06.2001,TAMMARUNANG,91583,2023
72957,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605012,DURIPOKU,,DURIPOKU,7605012002,SAPTANAJAYA,76.01.06.2002,SAPTANAJAYA,91573,2023
72958,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605012,DURIPOKU,,DURIPOKU,7605012003,TARANGGI,76.01.06.2003,TARANGGI,91573,2023
72959,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605012,DURIPOKU,,DURIPOKU,7605012004,SIPAKAINGA,76.01.06.2004,SIPAKAINGA,91573,2023
7296,12,SUMATERA UTARA,12,SUMATERA UTARA,1201,KABUPATEN NIAS,1201132,BOTOMUZOI,04-12-21,BOTOMUZOI,1201132004,SIMANAERE BOTOMUZOI,12.04.21.2005,SIMANAERE BOTOMUZOI,22815,2023
72960,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605021,BULU TABA,,BULU TABA,7605021002,LILIMORI,76.01.07.2001,LILIMORI,91581,2023
72961,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605021,BULU TABA,,BULU TABA,7605021001,KARAVE,76.01.07.2002,KARAVE,91581,2023
72962,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605021,BULU TABA,,BULU TABA,7605021003,BUKIT HARAPAN,76.01.07.2003,BUKIT HARAPAN,91572,2023
72963,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605021,BULU TABA,,BULU TABA,7605021007,KASTA BUANA,76.01.07.2004,KASTABUANA,91572,2023
72964,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605021,BULU TABA,,BULU TABA,7605021005,SUMBER SARI,76.01.07.2005,SUMBER SARI,91581,2023
72965,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605021,BULU TABA,,BULU TABA,7605021006,LELEJAE,76.01.07.2006,LELEJAE,91572,2023
72966,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605021,BULU TABA,,BULU TABA,7605021004,OMPI,76.01.07.2007,OMPI,91572,2023
72967,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605031,TIKKE RAYA,,TIKKE RAYA,7605031003,TIKKE,76.01.08.2001,TIKKE,91571,2023
72968,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605031,TIKKE RAYA,,TIKKE RAYA,7605031004,MAKMUR JAYA,76.01.08.2002,MAKMUR JAYA,91571,2023
72969,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605031,TIKKE RAYA,,TIKKE RAYA,7605031001,LARIANG,76.01.08.2003,LARIANG,91571,2023
7297,12,SUMATERA UTARA,12,SUMATERA UTARA,1201,KABUPATEN NIAS,1201132,BOTOMUZOI,04-12-21,BOTOMUZOI,1201132005,HILIWAELE II,12.04.21.2006,HILIWAELE II,22815,2023
72970,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605031,TIKKE RAYA,,TIKKE RAYA,7605031005,PAJALELE,76.01.08.2004,PAJALELE,91578,2023
72971,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605031,TIKKE RAYA,,TIKKE RAYA,7605031002,JENGENG RAYA,76.01.08.2005,JENGENG RAYA,91571,2023
72972,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605032,PEDONGGA,,PEDONGGA,7605032002,MALEI,76.01.09.2001,MALEI,91577,2023
72973,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605032,PEDONGGA,,PEDONGGA,7605032003,PEDANDA,76.01.09.2002,PEDANDA,91577,2023
72974,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605032,PEDONGGA,,PEDONGGA,7605032004,BATU OGE,76.01.09.2003,BATU OGE,91571,2023
72975,76,SULAWESI BARAT,76,SULAWESI BARAT,7605,KABUPATEN PASANGKAYU,7605032,PEDONGGA,,PEDONGGA,7605032001,MARTASARI,76.01.09.2004,MARTASARI,91571,2023
