"village_code","province_code","province_name","city_code","city_name","district_code","district_name","village_name","postal_code","postal_code_candidate","candidate_status","candidate_sources","postal_code_diskominfo","postal_code_open_data_jabar","postal_code_kodepos_dev","postal_candidates","verification_status","confidence","review_required","selected_reason","administrative_resolution_applied","former_village_code","source_village_codes","source_ids","source_rows","snapshot","review_case_type","suggested_postal_code","suggestion_basis","unresolved_pattern","district_cluster_id","triplet_cluster_id","affected_rows_if_same_pattern","existing_pos_observation","existing_pos_match","existing_pos_evidence_url","reviewer","review_status","review_decision","reviewed_postal_code","evidence_source_name","evidence_url","evidence_checked_at","evidence_scope","review_notes","second_reviewer","second_review_status"
"32.02.39.2009","32","JAWA BARAT","32.02","KAB. SUKABUMI","32.02.39","NYALINDUNG","BOJONGSARI","43396","43196","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","43378","43196","43196","43196;43378","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.02.39.2009;open_data_jabar:32.02.39.2009;kodepos_dev:32.02.39.2009","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:764;open_data_jabar:18195;kodepos_dev:764","2026-08-11","two_source_candidate","43196","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","43396","matches_neither","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_pos_indonesia","43396","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.02.39.2010","32","JAWA BARAT","32.02","KAB. SUKABUMI","32.02.39","NYALINDUNG","KERTAANGSANA","43396","43196","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","43396","43196","43196","43196;43396","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.02.39.2010;open_data_jabar:32.02.39.2010;kodepos_dev:32.02.39.2010","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:765;open_data_jabar:18196;kodepos_dev:765","2026-08-11","two_source_candidate","43196","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","43396","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","43396","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.02.40.2001","32","JAWA BARAT","32.02","KAB. SUKABUMI","32.02.40","GEGERBITUNG","GEGERBITUNG","43397","43197","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","43397","43197","43197","43197;43397","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.02.40.2001;open_data_jabar:32.02.40.2001;kodepos_dev:32.02.40.2001","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:766;open_data_jabar:18197;kodepos_dev:766","2026-08-11","two_source_candidate","43197","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","43397","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","43397","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.02.40.2002","32","JAWA BARAT","32.02","KAB. SUKABUMI","32.02.40","GEGERBITUNG","CIJUREY","43397","43197","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","43397","43197","43197","43197;43397","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.02.40.2002;open_data_jabar:32.02.40.2002;kodepos_dev:32.02.40.2002","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:767;open_data_jabar:18198;kodepos_dev:767","2026-08-11","two_source_candidate","43197","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","43397","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","43397","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.02.40.2003","32","JAWA BARAT","32.02","KAB. SUKABUMI","32.02.40","GEGERBITUNG","CIENGANG","43397","43197","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","43397","43197","43197","43197;43397","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.02.40.2003;open_data_jabar:32.02.40.2003;kodepos_dev:32.02.40.2003","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:768;open_data_jabar:18199;kodepos_dev:768","2026-08-11","two_source_candidate","43197","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","43397","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","43397","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.02.40.2004","32","JAWA BARAT","32.02","KAB. SUKABUMI","32.02.40","GEGERBITUNG","KARANGJAYA","43397","43197","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","43397","43197","43197","43197;43397","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.02.40.2004;open_data_jabar:32.02.40.2004;kodepos_dev:32.02.40.2004","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:769;open_data_jabar:18200;kodepos_dev:769","2026-08-11","two_source_candidate","43197","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","43397","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","43397","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.02.40.2005","32","JAWA BARAT","32.02","KAB. SUKABUMI","32.02.40","GEGERBITUNG","CARINGIN","43397","43154","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","43397","43154","43154","43154;43397","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.02.40.2005;open_data_jabar:32.02.40.2005;kodepos_dev:32.02.40.2005","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:770;open_data_jabar:18201;kodepos_dev:770","2026-08-11","two_source_candidate","43154","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","43397","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","43397","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.02.40.2006","32","JAWA BARAT","32.02","KAB. SUKABUMI","32.02.40","GEGERBITUNG","SUKAMANAH","43397","43197","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","43397","43197","43197","43197;43397","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.02.40.2006;open_data_jabar:32.02.40.2006;kodepos_dev:32.02.40.2006","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:771;open_data_jabar:18202;kodepos_dev:771","2026-08-11","two_source_candidate","43197","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","43397","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","43397","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.02.40.2007","32","JAWA BARAT","32.02","KAB. SUKABUMI","32.02.40","GEGERBITUNG","BUNIWANGI","43397","43197","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","43397","43197","43197","43197;43397","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.02.40.2007;open_data_jabar:32.02.40.2007;kodepos_dev:32.02.40.2007","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:772;open_data_jabar:18204;kodepos_dev:772","2026-08-11","two_source_candidate","43197","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","43397","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","43397","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.02.41.2001","32","JAWA BARAT","32.02","KAB. SUKABUMI","32.02.41","SAGARANTEN","SAGARANTEN","43381","43181","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","43381","43181","43181","43181;43381","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.02.41.2001;open_data_jabar:32.02.41.2001;kodepos_dev:32.02.41.2001","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:773;open_data_jabar:18205;kodepos_dev:773","2026-08-11","two_source_candidate","43181","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","43381","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","43381","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.02.41.2002","32","JAWA BARAT","32.02","KAB. SUKABUMI","32.02.41","SAGARANTEN","CURUGLUHUR","43381","43181","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","43381","43181","43181","43181;43381","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.02.41.2002;open_data_jabar:32.02.41.2002;kodepos_dev:32.02.41.2002","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:774;open_data_jabar:18206;kodepos_dev:774","2026-08-11","two_source_candidate","43181","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","43381","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","43381","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.02.41.2003","32","JAWA BARAT","32.02","KAB. SUKABUMI","32.02.41","SAGARANTEN","CIBAREGBEG","43381","43181","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","43381","43181","43181","43181;43381","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.02.41.2003;open_data_jabar:32.02.41.2003;kodepos_dev:32.02.41.2003","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:775;open_data_jabar:18207;kodepos_dev:775","2026-08-11","two_source_candidate","43181","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","43381","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","43381","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.02.41.2004","32","JAWA BARAT","32.02","KAB. SUKABUMI","32.02.41","SAGARANTEN","PASANGGRAHAN","43381","43181","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","43381","43181","43181","43181;43381","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.02.41.2004;open_data_jabar:32.02.41.2004;kodepos_dev:32.02.41.2004","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:776;open_data_jabar:18208;kodepos_dev:776","2026-08-11","two_source_candidate","43181","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","43381","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","43381","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.02.41.2005","32","JAWA BARAT","32.02","KAB. SUKABUMI","32.02.41","SAGARANTEN","DATARNANGKA","43381","43181","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","43381","43181","43181","43181;43381","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.02.41.2005;open_data_jabar:32.02.41.2005;kodepos_dev:32.02.41.2005","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:777;open_data_jabar:18209;kodepos_dev:777","2026-08-11","two_source_candidate","43181","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","43381","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","43381","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.02.41.2006","32","JAWA BARAT","32.02","KAB. SUKABUMI","32.02.41","SAGARANTEN","PUNCAKMANGGIS","43381","43181","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","43381","43181","43181","43181;43381","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.02.41.2006;open_data_jabar:32.02.41.2006;kodepos_dev:32.02.41.2006","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:778;open_data_jabar:18210;kodepos_dev:778","2026-08-11","two_source_candidate","43181","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","43381","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","43381","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
