village_code,province_code,province_name,city_code,city_name,district_code,district_name,village_name,postal_code,postal_code_candidate,candidate_status,candidate_sources,postal_code_diskominfo,postal_code_open_data_jabar,postal_code_kodepos_dev,postal_candidates,verification_status,confidence,review_required,selected_reason,administrative_resolution_applied,former_village_code,source_village_codes,source_ids,source_rows,snapshot,review_case_type,suggested_postal_code,suggestion_basis,unresolved_pattern,district_cluster_id,triplet_cluster_id,affected_rows_if_same_pattern,existing_pos_observation,existing_pos_match,existing_pos_evidence_url,reviewer,review_status,review_decision,reviewed_postal_code,evidence_source_name,evidence_url,evidence_checked_at,evidence_scope,review_notes,second_reviewer,second_review_status
32.73.26.1005,32,JAWA BARAT,32.73,KOTA BANDUNG,32.73.26,UJUNGBERUNG,PASIRWANGI,,,,,40199,40199,40618,40199;40618,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.73.26.1005;open_data_jabar:32.73.26.1005;kodepos_dev:32.73.26.1005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5690;open_data_jabar:23668;kodepos_dev:5690,2026-08-11,local_government_consensus_api_conflict,40199,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.73.27.1003,32,JAWA BARAT,32.73,KOTA BANDUNG,32.73.27,GEDEBAGE,RANCABOLANG,,,,,40295,40295,40294,40294;40295,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.73.27.1003;open_data_jabar:32.73.27.1003;kodepos_dev:32.73.27.1003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5695;open_data_jabar:23675;kodepos_dev:5695,2026-08-11,local_government_consensus_api_conflict,40295,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.73.28.1004,32,JAWA BARAT,32.73,KOTA BANDUNG,32.73.28,PANYILEUKAN,MEKAR MULYA,,,,,40298,40298,40614,40298;40614,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.73.28.1004;open_data_jabar:32.73.28.1004;kodepos_dev:32.73.28.1004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5700;open_data_jabar:23680;kodepos_dev:5700,2026-08-11,local_government_consensus_api_conflict,40298,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.73.29.1001,32,JAWA BARAT,32.73,KOTA BANDUNG,32.73.29,CINAMBO,CISARANTEN WETAN,,,,,40294,40294,40296,40294;40296,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.73.29.1001;open_data_jabar:32.73.29.1001;kodepos_dev:32.73.29.1001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5701;open_data_jabar:23681;kodepos_dev:5701,2026-08-11,local_government_consensus_api_conflict,40294,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.73.29.1002,32,JAWA BARAT,32.73,KOTA BANDUNG,32.73.29,CINAMBO,PAKEMITAN,,,,,40294,40294,40296,40294;40296,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.73.29.1002;open_data_jabar:32.73.29.1002;kodepos_dev:32.73.29.1002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5702;open_data_jabar:23683;kodepos_dev:5702,2026-08-11,local_government_consensus_api_conflict,40294,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.73.29.1003,32,JAWA BARAT,32.73,KOTA BANDUNG,32.73.29,CINAMBO,SUKAMULYA,,,,,40294,40294,40296,40294;40296,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.73.29.1003;open_data_jabar:32.73.29.1003;kodepos_dev:32.73.29.1003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5703;open_data_jabar:23684;kodepos_dev:5703,2026-08-11,local_government_consensus_api_conflict,40294,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.73.29.1004,32,JAWA BARAT,32.73,KOTA BANDUNG,32.73.29,CINAMBO,BABAKAN PENGHULU,,,,,40294,40294,40296,40294;40296,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.73.29.1004;open_data_jabar:32.73.29.1004;kodepos_dev:32.73.29.1004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5704;open_data_jabar:23685;kodepos_dev:5704,2026-08-11,local_government_consensus_api_conflict,40294,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.75.08.1007,32,JAWA BARAT,32.75,KOTA BEKASI,32.75.08,PONDOKGEDE,JATICEMPAKA,,,,,17416,17416,17411,17411;17416,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.75.08.1007;open_data_jabar:32.75.08.1007;kodepos_dev:32.75.08.1007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5767;open_data_jabar:23754;kodepos_dev:5767,2026-08-11,local_government_consensus_api_conflict,17416,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.75.10.1005,32,JAWA BARAT,32.75,KOTA BEKASI,32.75.10,JATISAMPURNA,JATIRADEN,,,,,17436,17436,17433,17433;17436,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.75.10.1005;open_data_jabar:32.75.10.1005;kodepos_dev:32.75.10.1005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5778;open_data_jabar:23766;kodepos_dev:5778,2026-08-11,local_government_consensus_api_conflict,17436,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.75.11.1002,32,JAWA BARAT,32.75,KOTA BEKASI,32.75.11,MUSTIKAJAYA,CIMUNING,,,,,17165,17165,17155,17155;17165,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.75.11.1002;open_data_jabar:32.75.11.1002;kodepos_dev:32.75.11.1002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5780;open_data_jabar:23768;kodepos_dev:5780,2026-08-11,local_government_consensus_api_conflict,17165,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.75.11.1003,32,JAWA BARAT,32.75,KOTA BEKASI,32.75.11,MUSTIKAJAYA,MUSTIKAJAYA,,,,,17168,17168,17158,17158;17168,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.75.11.1003;open_data_jabar:32.75.11.1003;kodepos_dev:32.75.11.1003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5781;open_data_jabar:23769;kodepos_dev:5781,2026-08-11,local_government_consensus_api_conflict,17168,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.75.11.1004,32,JAWA BARAT,32.75,KOTA BEKASI,32.75.11,MUSTIKAJAYA,MUSTIKASARI,,,,,17167,17167,17157,17157;17167,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.75.11.1004;open_data_jabar:32.75.11.1004;kodepos_dev:32.75.11.1004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5782;open_data_jabar:23771;kodepos_dev:5782,2026-08-11,local_government_consensus_api_conflict,17167,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.75.12.1001,32,JAWA BARAT,32.75,KOTA BEKASI,32.75.12,PONDOKMELATI,JATIRAHAYU,,,,,17444,17444,17414,17414;17444,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.75.12.1001;open_data_jabar:32.75.12.1001;kodepos_dev:32.75.12.1001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5783;open_data_jabar:23772;kodepos_dev:5783,2026-08-11,local_government_consensus_api_conflict,17444,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.75.12.1002,32,JAWA BARAT,32.75,KOTA BEKASI,32.75.12,PONDOKMELATI,JATIWARNA,,,,,17445,17445,17415,17415;17445,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.75.12.1002;open_data_jabar:32.75.12.1002;kodepos_dev:32.75.12.1002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5784;open_data_jabar:23773;kodepos_dev:5784,2026-08-11,local_government_consensus_api_conflict,17445,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.75.12.1003,32,JAWA BARAT,32.75,KOTA BEKASI,32.75.12,PONDOKMELATI,JATIMELATI,,,,,17446,17446,17414,17414;17446,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.75.12.1003;open_data_jabar:32.75.12.1003;kodepos_dev:32.75.12.1003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5785;open_data_jabar:23774;kodepos_dev:5785,2026-08-11,local_government_consensus_api_conflict,17446,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.75.12.1004,32,JAWA BARAT,32.75,KOTA BEKASI,32.75.12,PONDOKMELATI,JATIMURNI,,,,,17441,17441,17431,17431;17441,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.75.12.1004;open_data_jabar:32.75.12.1004;kodepos_dev:32.75.12.1004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5786;open_data_jabar:23775;kodepos_dev:5786,2026-08-11,local_government_consensus_api_conflict,17441,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.76.07.1005,32,JAWA BARAT,32.76,KOTA DEPOK,32.76.07,CIPAYUNG,PONDOK JAYA,,,,,16443,16443,16438,16438;16443,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.76.07.1005;open_data_jabar:32.76.07.1005;kodepos_dev:32.76.07.1005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5826;open_data_jabar:23820;kodepos_dev:5826,2026-08-11,local_government_consensus_api_conflict,16443,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.76.09.1003,32,JAWA BARAT,32.76,KOTA DEPOK,32.76.09,CINERE,PANGKALAN JATI,,,,,16543,16543,16513,16513;16543,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.76.09.1003;open_data_jabar:32.76.09.1003;kodepos_dev:32.76.09.1003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5834;open_data_jabar:23829;kodepos_dev:5834,2026-08-11,local_government_consensus_api_conflict,16543,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.76.09.1004,32,JAWA BARAT,32.76,KOTA DEPOK,32.76.09,CINERE,PANGKALAN JATI BARU,,,,,16542,16542,16513,16513;16542,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.76.09.1004;open_data_jabar:32.76.09.1004;kodepos_dev:32.76.09.1004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5835;open_data_jabar:23830;kodepos_dev:5835,2026-08-11,local_government_consensus_api_conflict,16542,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.76.11.1002,32,JAWA BARAT,32.76,KOTA DEPOK,32.76.11,BOJONGSARI,BOJONGSARI BARU,,,,,16522,16522,16516,16516;16522,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.76.11.1002;open_data_jabar:32.76.11.1002;kodepos_dev:32.76.11.1002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5844;open_data_jabar:23840;kodepos_dev:5844,2026-08-11,local_government_consensus_api_conflict,16522,Diskominfo and Open Data Jabar agree; Kodepos.dev differs.,government_sources_agree_api_differs,,,1,,,,,pending,,,,,,,,,not_started
32.13.23.2001,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.23,SERANGPANJANG,CIJENGKOL,,,,,41287,41282,41288,41282;41287;41288,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.13.23.2001;open_data_jabar:32.13.23.2001;kodepos_dev:32.13.23.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4447;open_data_jabar:22288;kodepos_dev:4447,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-018E24FFEB33,TRIP-8478D95BB151,6,,,,,pending,,,,,,,,,not_started
32.13.23.2002,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.23,SERANGPANJANG,TALAGASARI,,,,,41287,41282,41288,41282;41287;41288,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.13.23.2002;open_data_jabar:32.13.23.2002;kodepos_dev:32.13.23.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4448;open_data_jabar:22289;kodepos_dev:4448,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-018E24FFEB33,TRIP-8478D95BB151,6,,,,,pending,,,,,,,,,not_started
32.13.23.2003,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.23,SERANGPANJANG,CINTAMEKAR,,,,,41287,41282,41288,41282;41287;41288,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.13.23.2003;open_data_jabar:32.13.23.2003;kodepos_dev:32.13.23.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4449;open_data_jabar:22290;kodepos_dev:4449,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-018E24FFEB33,TRIP-8478D95BB151,6,,,,,pending,,,,,,,,,not_started
32.13.23.2004,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.23,SERANGPANJANG,PONGGANG,,,,,41287,41282,41288,41282;41287;41288,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.13.23.2004;open_data_jabar:32.13.23.2004;kodepos_dev:32.13.23.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4450;open_data_jabar:22291;kodepos_dev:4450,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-018E24FFEB33,TRIP-8478D95BB151,6,,,,,pending,,,,,,,,,not_started
32.13.23.2005,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.23,SERANGPANJANG,CIKUJANG,,,,,41287,41282,41288,41282;41287;41288,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.13.23.2005;open_data_jabar:32.13.23.2005;kodepos_dev:32.13.23.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4451;open_data_jabar:22292;kodepos_dev:4451,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-018E24FFEB33,TRIP-8478D95BB151,6,,,,,pending,,,,,,,,,not_started
32.13.23.2006,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.23,SERANGPANJANG,CIPANCAR,,,,,41287,41282,41288,41282;41287;41288,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.13.23.2006;open_data_jabar:32.13.23.2006;kodepos_dev:32.13.23.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4452;open_data_jabar:22294;kodepos_dev:4452,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-018E24FFEB33,TRIP-8478D95BB151,6,,,,,pending,,,,,,,,,not_started
32.01.27.2004,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.27,CARINGIN,CARINGIN,,,,,16732,44166,16730,16730;16732;44166,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.27.2004;open_data_jabar:32.01.27.2004;kodepos_dev:32.01.27.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:312;open_data_jabar:17693;kodepos_dev:312,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-031F8BB73019,TRIP-839A714A52EB,1,,,,,pending,,,,,,,,,not_started
32.04.13.2003,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.13,BANJARAN,BANJARAN KULON,,,,,21156,45468,40377,21156;40377;45468,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.04.13.2003;open_data_jabar:32.04.13.2003;kodepos_dev:32.04.13.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:1236;open_data_jabar:18719;kodepos_dev:1236,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-059DE04F4CDC,TRIP-BD269CAC105B,1,,,,,pending,,,,,,,,,not_started
32.01.25.1010,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.25,CISARUA,CISARUA,,,,,16759,45355,16750,16750;16759;45355,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.25.1010;open_data_jabar:32.01.25.1010;kodepos_dev:32.01.25.1010,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:296;open_data_jabar:17664;kodepos_dev:287,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-086DE8A0591D,TRIP-3EC82F866CBC,1,,,,,pending,,,,,,,,,not_started
32.05.05.1012,32,JAWA BARAT,32.05,KAB. GARUT,32.05.05,TAROGONG KIDUL,SUKAJAYA,,,,,44128,44151,44150,44128;44150;44151,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.05.05.1012;open_data_jabar:32.05.05.1012;kodepos_dev:32.05.05.1012,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:1527;open_data_jabar:19035;kodepos_dev:1520,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-0A91CE8C52D5,TRIP-10B5A6941C9A,1,,,,,pending,,,,,,,,,not_started
32.05.05.2003,32,JAWA BARAT,32.05,KAB. GARUT,32.05.05,TAROGONG KIDUL,JAYARAGA,,,,,44122,44151,44150,44122;44150;44151,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.05.05.2003;open_data_jabar:32.05.05.2003;kodepos_dev:32.05.05.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:1518;open_data_jabar:19036;kodepos_dev:1521,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-0A91CE8C52D5,TRIP-4CAD2BC40F4C,1,,,,,pending,,,,,,,,,not_started
