id,kemendagri_provinsi_kode,kemendagri_kota_kode,kemendagri_kecamatan_kode,kemendagri_kelurahan_kode,kemendagri_provinsi_nama,kemendagri_kota_nama,kemendagri_kecamatan_nama,kemendagri_kelurahan_nama,bps_provinsi_kode,bps_kota_kode,bps_kecamatan_kode,bps_kelurahan_kode,bps_provinsi_nama,bps_kota_nama,bps_kecamatan_nama,bps_kelurahan_nama,latitude,longitude,kode_pos,status_adm
101,32,32.01,32.01.09,32.01.09.2006,JAWA BARAT,KAB. BOGOR,SUKAMAKMUR,SUKARESMI,32.0,3201.0,3201150.0,3201150010.0,JAWA BARAT,KABUPATEN BOGOR,SUKAMAKMUR,SUKARESMI,-6.53567,107.05784,16887.0,
102,32,32.01,32.01.09,32.01.09.2007,JAWA BARAT,KAB. BOGOR,SUKAMAKMUR,SUKAMULYA,32.0,3201.0,3201150.0,3201150005.0,JAWA BARAT,KABUPATEN BOGOR,SUKAMAKMUR,SUKAMULYA,-6.58983,107.0062,16889.0,
103,32,32.01,32.01.09,32.01.09.2008,JAWA BARAT,KAB. BOGOR,SUKAMAKMUR,SUKAHARJA,32.0,3201.0,3201150.0,3201150002.0,JAWA BARAT,KABUPATEN BOGOR,SUKAMAKMUR,SUKAHARJA,-6.61273,107.05444,16885.0,
104,32,32.01,32.01.09,32.01.09.2009,JAWA BARAT,KAB. BOGOR,SUKAMAKMUR,SIRNAJAYA,32.0,3201.0,3201150.0,3201150004.0,JAWA BARAT,KABUPATEN BOGOR,SUKAMAKMUR,SIRNAJAYA,-6.61836,107.00137,16883.0,
105,32,32.01,32.01.09,32.01.09.2010,JAWA BARAT,KAB. BOGOR,SUKAMAKMUR,SUKAMAKMUR,32.0,3201.0,3201150.0,3201150006.0,JAWA BARAT,KABUPATEN BOGOR,SUKAMAKMUR,SUKAMAKMUR,-6.56618,106.99458,16881.0,
106,32,32.01,32.01.10,32.01.10.2001,JAWA BARAT,KAB. BOGOR,PARUNG,PARUNG,32.0,3201.0,3201240.0,3201240012.0,JAWA BARAT,KABUPATEN BOGOR,PARUNG,PARUNG,-6.42286,106.73249,16331.0,
107,32,32.01,32.01.10,32.01.10.2002,JAWA BARAT,KAB. BOGOR,PARUNG,IWUL,32.0,3201.0,3201240.0,3201240009.0,JAWA BARAT,KABUPATEN BOGOR,PARUNG,IWUL,-6.45445,106.71595,16337.0,
108,32,32.01,32.01.10,32.01.10.2003,JAWA BARAT,KAB. BOGOR,PARUNG,BOJONGSEMPU,32.0,3201.0,3201240.0,3201240015.0,JAWA BARAT,KABUPATEN BOGOR,PARUNG,BOJONG SEMPU,-6.4359,106.70573,16336.0,
109,32,32.01,32.01.10,32.01.10.2004,JAWA BARAT,KAB. BOGOR,PARUNG,WARU,32.0,3201.0,3201240.0,3201240013.0,JAWA BARAT,KABUPATEN BOGOR,PARUNG,WARU,-6.42122,106.72081,16336.0,
110,32,32.01,32.01.10,32.01.10.2005,JAWA BARAT,KAB. BOGOR,PARUNG,COGREG,32.0,3201.0,3201240.0,3201240017.0,JAWA BARAT,KABUPATEN BOGOR,PARUNG,COGREG,-6.42081,106.69337,16334.0,
111,32,32.01,32.01.10,32.01.10.2006,JAWA BARAT,KAB. BOGOR,PARUNG,PAMEGARSARI,32.0,3201.0,3201240.0,3201240011.0,JAWA BARAT,KABUPATEN BOGOR,PARUNG,PAMAGER SARI,-6.42286,106.73249,16331.0,
112,32,32.01,32.01.10,32.01.10.2007,JAWA BARAT,KAB. BOGOR,PARUNG,WARUJAYA,32.0,3201.0,3201240.0,3201240014.0,JAWA BARAT,KABUPATEN BOGOR,PARUNG,WARUJAYA,-6.42674,106.71019,16333.0,
113,32,32.01,32.01.10,32.01.10.2008,JAWA BARAT,KAB. BOGOR,PARUNG,BOJONGINDAH,32.0,3201.0,3201240.0,3201240016.0,JAWA BARAT,KABUPATEN BOGOR,PARUNG,BOJONG INDAH,-6.43737,106.70303,16336.0,
114,32,32.01,32.01.10,32.01.10.2009,JAWA BARAT,KAB. BOGOR,PARUNG,JABONMEKAR,32.0,3201.0,3201240.0,3201240010.0,JAWA BARAT,KABUPATEN BOGOR,PARUNG,JABON MEKAR,-6.4557,106.73096,16338.0,
115,32,32.01,32.01.11,32.01.11.2001,JAWA BARAT,KAB. BOGOR,GUNUNG SINDUR,CIDOKOM,32.0,3201.0,3201250.0,3201250004.0,JAWA BARAT,KABUPATEN BOGOR,GUNUNG SINDUR,CIDOKOM,-6.40985,106.71341,16343.0,
116,32,32.01,32.01.11,32.01.11.2002,JAWA BARAT,KAB. BOGOR,GUNUNG SINDUR,PADURENAN,32.0,3201.0,3201250.0,3201250005.0,JAWA BARAT,KABUPATEN BOGOR,GUNUNG SINDUR,PADURENAN,-6.38314,106.70389,16348.0,
117,32,32.01,32.01.11,32.01.11.2003,JAWA BARAT,KAB. BOGOR,GUNUNG SINDUR,PENGASINAN,32.0,3201.0,3201250.0,3201250008.0,JAWA BARAT,KABUPATEN BOGOR,GUNUNG SINDUR,PENGASINAN,-6.3801,106.6957,16346.0,
118,32,32.01,32.01.11,32.01.11.2004,JAWA BARAT,KAB. BOGOR,GUNUNG SINDUR,CURUG,,,,,,,,,-6.39614,106.72069,16344.0,
119,32,32.01,32.01.11,32.01.11.2005,JAWA BARAT,KAB. BOGOR,GUNUNG SINDUR,GUNUNGSINDUR,32.0,3201.0,3201250.0,3201250009.0,JAWA BARAT,KABUPATEN BOGOR,GUNUNG SINDUR,GUNUNG SINDUR,-6.38542,106.67251,16341.0,
120,32,32.01,32.01.11,32.01.11.2006,JAWA BARAT,KAB. BOGOR,GUNUNG SINDUR,JAMPANG,32.0,3201.0,3201250.0,3201250001.0,JAWA BARAT,KABUPATEN BOGOR,GUNUNG SINDUR,JAMPANG,-6.38279,106.64872,16342.0,
121,32,32.01,32.01.11,32.01.11.2007,JAWA BARAT,KAB. BOGOR,GUNUNG SINDUR,CIBADUNG,32.0,3201.0,3201250.0,3201250002.0,JAWA BARAT,KABUPATEN BOGOR,GUNUNG SINDUR,CIBADUNG,-6.40979,106.69592,16346.0,
122,32,32.01,32.01.11,32.01.11.2008,JAWA BARAT,KAB. BOGOR,GUNUNG SINDUR,CIBINONG,32.0,3201.0,3201250.0,3201250003.0,JAWA BARAT,KABUPATEN BOGOR,GUNUNG SINDUR,CIBINONG,-6.39852,106.68812,16346.0,
123,32,32.01,32.01.11,32.01.11.2009,JAWA BARAT,KAB. BOGOR,GUNUNG SINDUR,RAWAKALONG,32.0,3201.0,3201250.0,3201250007.0,JAWA BARAT,KABUPATEN BOGOR,GUNUNG SINDUR,RAWAKALONG,-6.37055,106.7038,16347.0,
124,32,32.01,32.01.11,32.01.11.2010,JAWA BARAT,KAB. BOGOR,GUNUNG SINDUR,PABUARAN,32.0,3201.0,3201250.0,3201250010.0,JAWA BARAT,KABUPATEN BOGOR,GUNUNG SINDUR,PABUARAN,-6.36579,106.67976,16348.0,
125,32,32.01,32.01.12,32.01.12.2001,JAWA BARAT,KAB. BOGOR,KEMANG,BOJONG,32.0,3201.0,3201230.0,3201230009.0,JAWA BARAT,KABUPATEN BOGOR,KEMANG,BOJONG,-6.52523,106.75194,16316.0,
126,32,32.01,32.01.12,32.01.12.2002,JAWA BARAT,KAB. BOGOR,KEMANG,PARAKANJAYA,32.0,3201.0,3201230.0,3201230008.0,JAWA BARAT,KABUPATEN BOGOR,KEMANG,PARAKAN JAYA,-6.51964,106.75862,16319.0,
127,32,32.01,32.01.12,32.01.12.2003,JAWA BARAT,KAB. BOGOR,KEMANG,KEMANG,32.0,3201.0,3201230.0,3201230010.0,JAWA BARAT,KABUPATEN BOGOR,KEMANG,KEMANG,-6.50345,106.74789,16311.0,
128,32,32.01,32.01.12,32.01.12.2004,JAWA BARAT,KAB. BOGOR,KEMANG,PABUARAN,32.0,3201.0,3201230.0,3201230011.0,JAWA BARAT,KABUPATEN BOGOR,KEMANG,PABUARAN,-6.49814,106.73483,16312.0,
129,32,32.01,32.01.12,32.01.12.2005,JAWA BARAT,KAB. BOGOR,KEMANG,SEMPLAK BARAT,32.0,3201.0,3201230.0,3201230006.0,JAWA BARAT,KABUPATEN BOGOR,KEMANG,SEMPLAK BARAT,-6.54227,106.74575,16317.0,
130,32,32.01,32.01.12,32.01.12.1006,JAWA BARAT,KAB. BOGOR,KEMANG,ATANG SENJAYA,32.0,3201.0,3201230.0,3201230007.0,JAWA BARAT,KABUPATEN BOGOR,KEMANG,ATANG SENJAYA,-6.54323,106.76044,16318.0,
131,32,32.01,32.01.12,32.01.12.2007,JAWA BARAT,KAB. BOGOR,KEMANG,JAMPANG,32.0,3201.0,3201230.0,3201230015.0,JAWA BARAT,KABUPATEN BOGOR,KEMANG,JAMPANG,-6.4747,106.72881,16314.0,
132,32,32.01,32.01.12,32.01.12.2008,JAWA BARAT,KAB. BOGOR,KEMANG,PONDOK UDIK,32.0,3201.0,3201230.0,3201230014.0,JAWA BARAT,KABUPATEN BOGOR,KEMANG,PONDOK UDIK,-6.48881,106.7363,16313.0,
133,32,32.01,32.01.12,32.01.12.2009,JAWA BARAT,KAB. BOGOR,KEMANG,TEGAL,32.0,3201.0,3201230.0,3201230013.0,JAWA BARAT,KABUPATEN BOGOR,KEMANG,TEGAL,-6.48564,106.70923,16315.0,
134,32,32.01,32.01.13,32.01.13.2001,JAWA BARAT,KAB. BOGOR,BOJONG GEDE,BOJONGBARU,32.0,3201.0,3201220.0,3201220012.0,JAWA BARAT,KABUPATEN BOGOR,BOJONG GEDE,BOJONG BARU,-6.47976,106.80324,16926.0,
135,32,32.01,32.01.13,32.01.13.2002,JAWA BARAT,KAB. BOGOR,BOJONG GEDE,CIMANGGIS,32.0,3201.0,3201220.0,3201220002.0,JAWA BARAT,KABUPATEN BOGOR,BOJONG GEDE,CIMANGGIS,-6.50448,106.7739,16924.0,
136,32,32.01,32.01.13,32.01.13.2003,JAWA BARAT,KAB. BOGOR,BOJONG GEDE,SUSUKAN,32.0,3201.0,3201220.0,3201220011.0,JAWA BARAT,KABUPATEN BOGOR,BOJONG GEDE,SUSUKAN,-6.47004,106.78933,16929.0,
137,32,32.01,32.01.13,32.01.13.2004,JAWA BARAT,KAB. BOGOR,BOJONG GEDE,RAGAJAYA,32.0,3201.0,3201220.0,3201220015.0,JAWA BARAT,KABUPATEN BOGOR,BOJONG GEDE,RAGAJAYA,-6.44383,106.77506,16928.0,
138,32,32.01,32.01.13,32.01.13.2005,JAWA BARAT,KAB. BOGOR,BOJONG GEDE,KEDUNGWARINGIN,32.0,3201.0,3201220.0,3201220004.0,JAWA BARAT,KABUPATEN BOGOR,BOJONG GEDE,KEDUNG WARINGIN,-6.49971,106.79261,16923.0,
139,32,32.01,32.01.13,32.01.13.2006,JAWA BARAT,KAB. BOGOR,BOJONG GEDE,WARINGINJAYA,32.0,3201.0,3201220.0,3201220003.0,JAWA BARAT,KABUPATEN BOGOR,BOJONG GEDE,WARINGIN JAYA,-6.50511,106.79551,16925.0,
140,32,32.01,32.01.13,32.01.13.1007,JAWA BARAT,KAB. BOGOR,BOJONG GEDE,PABUARAN,32.0,3201.0,3201220.0,3201220014.0,JAWA BARAT,KABUPATEN BOGOR,BOJONG GEDE,PABUARAN,-6.4534,106.799,16921.0,
141,32,32.01,32.01.13,32.01.13.2008,JAWA BARAT,KAB. BOGOR,BOJONG GEDE,RAWAPANJANG,32.0,3201.0,3201220.0,3201220013.0,JAWA BARAT,KABUPATEN BOGOR,BOJONG GEDE,RAWA PANJANG,-6.45505,106.80994,16927.0,
142,32,32.01,32.01.13,32.01.13.2009,JAWA BARAT,KAB. BOGOR,BOJONG GEDE,BOJONGGEDE,32.0,3201.0,3201220.0,3201220005.0,JAWA BARAT,KABUPATEN BOGOR,BOJONG GEDE,BOJONG GEDE,-6.50511,106.79551,16925.0,
143,32,32.01,32.01.14,32.01.14.2001,JAWA BARAT,KAB. BOGOR,LEUWILIANG,LEUWILIANG,32.0,3201.0,3201020.0,3201020018.0,JAWA BARAT,KABUPATEN BOGOR,LEUWILIANG,LEUWILIANG,-6.56725,106.62984,16641.0,
144,32,32.01,32.01.14,32.01.14.2002,JAWA BARAT,KAB. BOGOR,LEUWILIANG,PURASARI,32.0,3201.0,3201020.0,3201020001.0,JAWA BARAT,KABUPATEN BOGOR,LEUWILIANG,PURASARI,-6.70366,106.60845,16644.0,
145,32,32.01,32.01.14,32.01.14.2003,JAWA BARAT,KAB. BOGOR,LEUWILIANG,KARYASARI,32.0,3201.0,3201020.0,3201020003.0,JAWA BARAT,KABUPATEN BOGOR,LEUWILIANG,KARYASARI,-6.64174,106.62348,16646.0,
146,32,32.01,32.01.14,32.01.14.2004,JAWA BARAT,KAB. BOGOR,LEUWILIANG,PABANGBON,32.0,3201.0,3201020.0,3201020004.0,JAWA BARAT,KABUPATEN BOGOR,LEUWILIANG,PABANGBON,-6.62842,106.59391,16643.0,
147,32,32.01,32.01.14,32.01.14.2005,JAWA BARAT,KAB. BOGOR,LEUWILIANG,KARACAK,32.0,3201.0,3201020.0,3201020005.0,JAWA BARAT,KABUPATEN BOGOR,LEUWILIANG,KARACAK,-6.623,106.62478,16646.0,
148,32,32.01,32.01.14,32.01.14.2006,JAWA BARAT,KAB. BOGOR,LEUWILIANG,BARENGKOK,32.0,3201.0,3201020.0,3201020006.0,JAWA BARAT,KABUPATEN BOGOR,LEUWILIANG,BARENGKOK,-6.59645,106.63694,16647.0,
149,32,32.01,32.01.14,32.01.14.2007,JAWA BARAT,KAB. BOGOR,LEUWILIANG,LEUWIMEKAR,32.0,3201.0,3201020.0,3201020017.0,JAWA BARAT,KABUPATEN BOGOR,LEUWILIANG,LEUWIMEKAR,-6.58597,106.6318,16648.0,
150,32,32.01,32.01.14,32.01.14.2008,JAWA BARAT,KAB. BOGOR,LEUWILIANG,PURASEDA,32.0,3201.0,3201020.0,3201020002.0,JAWA BARAT,KABUPATEN BOGOR,LEUWILIANG,PURASEDA,-6.67109,106.5946,16645.0,
151,32,32.01,32.01.14,32.01.14.2009,JAWA BARAT,KAB. BOGOR,LEUWILIANG,CIBEBER I,32.0,3201.0,3201020.0,3201020016.0,JAWA BARAT,KABUPATEN BOGOR,LEUWILIANG,CIBEBER I,-6.57617,106.62011,16642.0,
152,32,32.01,32.01.14,32.01.14.2010,JAWA BARAT,KAB. BOGOR,LEUWILIANG,CIBEBER II,32.0,3201.0,3201020.0,3201020007.0,JAWA BARAT,KABUPATEN BOGOR,LEUWILIANG,CIBEBER II,-6.5985,106.61744,16642.0,
153,32,32.01,32.01.14,32.01.14.2011,JAWA BARAT,KAB. BOGOR,LEUWILIANG,KAREHKEL,32.0,3201.0,3201020.0,3201020019.0,JAWA BARAT,KABUPATEN BOGOR,LEUWILIANG,KAREHKEL,-6.54787,106.63826,16649.0,
154,32,32.01,32.01.15,32.01.15.2001,JAWA BARAT,KAB. BOGOR,CIAMPEA,CIAMPEA,32.0,3201.0,3201050.0,3201050019.0,JAWA BARAT,KABUPATEN BOGOR,CIAMPEA,CIAMPEA,-6.53614,106.68695,16625.0,
155,32,32.01,32.01.15,32.01.15.2002,JAWA BARAT,KAB. BOGOR,CIAMPEA,CINANGKA,32.0,3201.0,3201050.0,3201050008.0,JAWA BARAT,KABUPATEN BOGOR,CIAMPEA,CINANGKA,-6.59154,106.70239,16626.0,
156,32,32.01,32.01.15,32.01.15.2003,JAWA BARAT,KAB. BOGOR,CIAMPEA,CIHIDEUNGUDIK,32.0,3201.0,3201050.0,3201050013.0,JAWA BARAT,KABUPATEN BOGOR,CIAMPEA,CIHIDEUNG UDIK,-6.58537,106.71749,16627.0,
157,32,32.01,32.01.15,32.01.15.2004,JAWA BARAT,KAB. BOGOR,CIAMPEA,BOJONGJENGKOL,32.0,3201.0,3201050.0,3201050012.0,JAWA BARAT,KABUPATEN BOGOR,CIAMPEA,BOJONG JENGKOL,-6.5573,106.70303,16623.0,
158,32,32.01,32.01.15,32.01.15.2005,JAWA BARAT,KAB. BOGOR,CIAMPEA,TEGALWARU,32.0,3201.0,3201050.0,3201050011.0,JAWA BARAT,KABUPATEN BOGOR,CIAMPEA,TEGAL WARU,-6.5648,106.69889,16623.0,
159,32,32.01,32.01.15,32.01.15.2006,JAWA BARAT,KAB. BOGOR,CIAMPEA,CIBUNTU,32.0,3201.0,3201050.0,3201050009.0,JAWA BARAT,KABUPATEN BOGOR,CIAMPEA,CIBUNTU,-6.59149,106.68644,16624.0,
160,32,32.01,32.01.15,32.01.15.2007,JAWA BARAT,KAB. BOGOR,CIAMPEA,CICADAS,32.0,3201.0,3201050.0,3201050010.0,JAWA BARAT,KABUPATEN BOGOR,CIAMPEA,CICADAS,-6.57306,106.68605,16622.0,
161,32,32.01,32.01.15,32.01.15.2008,JAWA BARAT,KAB. BOGOR,CIAMPEA,CIBADAK,32.0,3201.0,3201050.0,3201050017.0,JAWA BARAT,KABUPATEN BOGOR,CIAMPEA,CIBADAK,-6.55928,106.68665,16628.0,
162,32,32.01,32.01.15,32.01.15.2009,JAWA BARAT,KAB. BOGOR,CIAMPEA,BOJONGRANGKAS,32.0,3201.0,3201050.0,3201050016.0,JAWA BARAT,KABUPATEN BOGOR,CIAMPEA,BOJONG RANGKAS,-6.55877,106.69313,16621.0,
163,32,32.01,32.01.15,32.01.15.2010,JAWA BARAT,KAB. BOGOR,CIAMPEA,CIHIDEUNGHILIR,32.0,3201.0,3201050.0,3201050014.0,JAWA BARAT,KABUPATEN BOGOR,CIAMPEA,CIHIDEUNG ILIR,-6.57155,106.72583,16627.0,
164,32,32.01,32.01.15,32.01.15.2011,JAWA BARAT,KAB. BOGOR,CIAMPEA,CIBANTENG,32.0,3201.0,3201050.0,3201050015.0,JAWA BARAT,KABUPATEN BOGOR,CIAMPEA,CIBANTENG,-6.55686,106.70876,16628.0,
165,32,32.01,32.01.15,32.01.15.2012,JAWA BARAT,KAB. BOGOR,CIAMPEA,BENTENG,,,,,,,,,-6.54607,106.70729,16629.0,
166,32,32.01,32.01.15,32.01.15.2013,JAWA BARAT,KAB. BOGOR,CIAMPEA,CIAMPEA UDIK,32.0,3201.0,3201050.0,3201050004.0,JAWA BARAT,KABUPATEN BOGOR,CIAMPEA,CIAMPEA UDIK,-6.60842,106.68603,16625.0,
167,32,32.01,32.01.16,32.01.16.2001,JAWA BARAT,KAB. BOGOR,CIBUNGBULANG,SITU UDIK,32.0,3201.0,3201040.0,3201040001.0,JAWA BARAT,KABUPATEN BOGOR,CIBUNGBULANG,SITU UDIK,-6.6185,106.65198,16636.0,
168,32,32.01,32.01.16,32.01.16.2002,JAWA BARAT,KAB. BOGOR,CIBUNGBULANG,SITU ILIR,32.0,3201.0,3201040.0,3201040002.0,JAWA BARAT,KABUPATEN BOGOR,CIBUNGBULANG,SITU ILIR,-6.59952,106.65356,16636.0,
169,32,32.01,32.01.16,32.01.16.2003,JAWA BARAT,KAB. BOGOR,CIBUNGBULANG,CEMPLANG,32.0,3201.0,3201040.0,3201040007.0,JAWA BARAT,KABUPATEN BOGOR,CIBUNGBULANG,CEMPLANG,-6.57717,106.65252,16633.0,
170,32,32.01,32.01.16,32.01.16.2004,JAWA BARAT,KAB. BOGOR,CIBUNGBULANG,CIBATOK I,32.0,3201.0,3201040.0,3201040005.0,JAWA BARAT,KABUPATEN BOGOR,CIBUNGBULANG,CIBATOK 1,-6.57895,106.66792,16630.0,
171,32,32.01,32.01.16,32.01.16.2005,JAWA BARAT,KAB. BOGOR,CIBUNGBULANG,CIARUTEUN UDIK,32.0,3201.0,3201040.0,3201040004.0,JAWA BARAT,KABUPATEN BOGOR,CIBUNGBULANG,CIARUTEN UDIK,-6.60369,106.67829,16637.0,
172,32,32.01,32.01.16,32.01.16.2006,JAWA BARAT,KAB. BOGOR,CIBUNGBULANG,LEUWEUNGKOLOT,32.0,3201.0,3201040.0,3201040013.0,JAWA BARAT,KABUPATEN BOGOR,CIBUNGBULANG,LEUWEUNG KOLOT,-6.55646,106.67429,16638.0,
173,32,32.01,32.01.16,32.01.16.2007,JAWA BARAT,KAB. BOGOR,CIBUNGBULANG,CIMANGGU I,32.0,3201.0,3201040.0,3201040011.0,JAWA BARAT,KABUPATEN BOGOR,CIBUNGBULANG,CIMANGGU 1,-6.55966,106.66389,16630.0,
174,32,32.01,32.01.16,32.01.16.2008,JAWA BARAT,KAB. BOGOR,CIBUNGBULANG,CIMANGGU II,32.0,3201.0,3201040.0,3201040010.0,JAWA BARAT,KABUPATEN BOGOR,CIBUNGBULANG,CIMANGGU 2,-6.57453,106.66324,16630.0,
175,32,32.01,32.01.16,32.01.16.2009,JAWA BARAT,KAB. BOGOR,CIBUNGBULANG,DUKUH,,,,,,,,,-6.5647,106.65315,16632.0,
176,32,32.01,32.01.16,32.01.16.2010,JAWA BARAT,KAB. BOGOR,CIBUNGBULANG,CIJUJUNG,32.0,3201.0,3201040.0,3201040015.0,JAWA BARAT,KABUPATEN BOGOR,CIBUNGBULANG,CIJUJUNG,-6.55007,106.65675,16639.0,
177,32,32.01,32.01.16,32.01.16.2011,JAWA BARAT,KAB. BOGOR,CIBUNGBULANG,CIARUTEUN ILIR,32.0,3201.0,3201040.0,3201040014.0,JAWA BARAT,KABUPATEN BOGOR,CIBUNGBULANG,CIARUTEN ILIR,-6.54136,106.67372,16637.0,
178,32,32.01,32.01.16,32.01.16.2012,JAWA BARAT,KAB. BOGOR,CIBUNGBULANG,CIBATOK II,32.0,3201.0,3201040.0,3201040003.0,JAWA BARAT,KABUPATEN BOGOR,CIBUNGBULANG,CIBATOK 2,-6.59011,106.66496,16630.0,
179,32,32.01,32.01.16,32.01.16.2013,JAWA BARAT,KAB. BOGOR,CIBUNGBULANG,SUKAMAJU,32.0,3201.0,3201040.0,3201040006.0,JAWA BARAT,KABUPATEN BOGOR,CIBUNGBULANG,SUKAMAJU,-6.58741,106.65397,16634.0,
180,32,32.01,32.01.16,32.01.16.2014,JAWA BARAT,KAB. BOGOR,CIBUNGBULANG,GALUGA,32.0,3201.0,3201040.0,3201040008.0,JAWA BARAT,KABUPATEN BOGOR,CIBUNGBULANG,GALUGA,-6.56235,106.64267,16632.0,
181,32,32.01,32.01.16,32.01.16.2015,JAWA BARAT,KAB. BOGOR,CIBUNGBULANG,GIRIMULYA,32.0,3201.0,3201040.0,3201040012.0,JAWA BARAT,KABUPATEN BOGOR,CIBUNGBULANG,GIRIMULYA,-6.57043,106.67662,16638.0,
182,32,32.01,32.01.17,32.01.17.2001,JAWA BARAT,KAB. BOGOR,PAMIJAHAN,PURWABAKTI,32.0,3201.0,3201030.0,3201030002.0,JAWA BARAT,KABUPATEN BOGOR,PAMIJAHAN,PURWABAKTI,-6.72243,106.6275,16694.0,
183,32,32.01,32.01.17,32.01.17.2002,JAWA BARAT,KAB. BOGOR,PAMIJAHAN,CIBUNIAN,32.0,3201.0,3201030.0,3201030001.0,JAWA BARAT,KABUPATEN BOGOR,PAMIJAHAN,CIBUNIAN,-6.68077,106.62832,16693.0,
184,32,32.01,32.01.17,32.01.17.2003,JAWA BARAT,KAB. BOGOR,PAMIJAHAN,CIBITUNGWETAN,32.0,3201.0,3201030.0,3201030011.0,JAWA BARAT,KABUPATEN BOGOR,PAMIJAHAN,CIBITUNG WETAN,-6.64629,106.63572,16692.0,
185,32,32.01,32.01.17,32.01.17.2004,JAWA BARAT,KAB. BOGOR,PAMIJAHAN,GUNUNGMENYAN,32.0,3201.0,3201030.0,3201030014.0,JAWA BARAT,KABUPATEN BOGOR,PAMIJAHAN,GUNUNG MENYAN,-6.62306,106.66785,16699.0,
186,32,32.01,32.01.17,32.01.17.2005,JAWA BARAT,KAB. BOGOR,PAMIJAHAN,GUNUNGBUNDER II,,,,,,,,,-6.66387,106.68667,16697.0,
187,32,32.01,32.01.17,32.01.17.2006,JAWA BARAT,KAB. BOGOR,PAMIJAHAN,PASAREAN,32.0,3201.0,3201030.0,3201030013.0,JAWA BARAT,KABUPATEN BOGOR,PAMIJAHAN,PASAREAN,-6.63494,106.65785,16699.0,
188,32,32.01,32.01.17,32.01.17.2007,JAWA BARAT,KAB. BOGOR,PAMIJAHAN,CIMAYANG,32.0,3201.0,3201030.0,3201030015.0,JAWA BARAT,KABUPATEN BOGOR,PAMIJAHAN,CIMAYANG,-6.60901,106.66478,16698.0,
189,32,32.01,32.01.17,32.01.17.2008,JAWA BARAT,KAB. BOGOR,PAMIJAHAN,PAMIJAHAN,32.0,3201.0,3201030.0,3201030012.0,JAWA BARAT,KABUPATEN BOGOR,PAMIJAHAN,PAMIJAHAN,-6.64477,106.65103,16691.0,
190,32,32.01,32.01.17,32.01.17.2009,JAWA BARAT,KAB. BOGOR,PAMIJAHAN,CIBENING,32.0,3201.0,3201030.0,3201030008.0,JAWA BARAT,KABUPATEN BOGOR,PAMIJAHAN,CIBENING,-6.63087,106.67688,16698.0,
191,32,32.01,32.01.17,32.01.17.2010,JAWA BARAT,KAB. BOGOR,PAMIJAHAN,GUNUNGBUNDER I,,,,,,,,,-6.64582,106.684,16810.0,
192,32,32.01,32.01.17,32.01.17.2011,JAWA BARAT,KAB. BOGOR,PAMIJAHAN,CIBITUNG KULON,32.0,3201.0,3201030.0,3201030010.0,JAWA BARAT,KABUPATEN BOGOR,PAMIJAHAN,CIBITUNG KULON,-6.66362,106.64083,16692.0,
193,32,32.01,32.01.17,32.01.17.2012,JAWA BARAT,KAB. BOGOR,PAMIJAHAN,GUNUNG PICUNG,32.0,3201.0,3201030.0,3201030009.0,JAWA BARAT,KABUPATEN BOGOR,PAMIJAHAN,GUNUNG PICUNG,-6.67634,106.68061,16696.0,
194,32,32.01,32.01.17,32.01.17.2013,JAWA BARAT,KAB. BOGOR,PAMIJAHAN,CIASIHAN,32.0,3201.0,3201030.0,3201030004.0,JAWA BARAT,KABUPATEN BOGOR,PAMIJAHAN,CIASIHAN,-6.69703,106.66514,16695.0,
195,32,32.01,32.01.17,32.01.17.2014,JAWA BARAT,KAB. BOGOR,PAMIJAHAN,GUNUNGSARI,32.0,3201.0,3201030.0,3201030005.0,JAWA BARAT,KABUPATEN BOGOR,PAMIJAHAN,GUNUNG SARI,-6.66876,106.65912,16696.0,
196,32,32.01,32.01.17,32.01.17.2015,JAWA BARAT,KAB. BOGOR,PAMIJAHAN,CIASMARA,32.0,3201.0,3201030.0,3201030003.0,JAWA BARAT,KABUPATEN BOGOR,PAMIJAHAN,CIASMARA,-6.70052,106.66087,16695.0,
197,32,32.01,32.01.18,32.01.18.2001,JAWA BARAT,KAB. BOGOR,RUMPIN,RUMPIN,32.0,3201.0,3201260.0,3201260007.0,JAWA BARAT,KABUPATEN BOGOR,RUMPIN,RUMPIN,-6.4362,106.64304,16351.0,
198,32,32.01,32.01.18,32.01.18.2002,JAWA BARAT,KAB. BOGOR,RUMPIN,LEUWIBATU,32.0,3201.0,3201260.0,3201260001.0,JAWA BARAT,KABUPATEN BOGOR,RUMPIN,LEUWIBATU,-6.53735,106.61432,16357.0,
199,32,32.01,32.01.18,32.01.18.2003,JAWA BARAT,KAB. BOGOR,RUMPIN,CIDOKOM,32.0,3201.0,3201260.0,3201260002.0,JAWA BARAT,KABUPATEN BOGOR,RUMPIN,CIDOKOM,-6.51881,106.67126,16358.0,
200,32,32.01,32.01.18,32.01.18.2004,JAWA BARAT,KAB. BOGOR,RUMPIN,GOBANG,32.0,3201.0,3201260.0,3201260003.0,JAWA BARAT,KABUPATEN BOGOR,RUMPIN,GOBANG,-6.51211,106.64863,16358.0,
201,32,32.01,32.01.18,32.01.18.2005,JAWA BARAT,KAB. BOGOR,RUMPIN,CIBODAS,32.0,3201.0,3201260.0,3201260005.0,JAWA BARAT,KABUPATEN BOGOR,RUMPIN,CIBODAS,-6.48482,106.65649,16359.0,
